Name,Category ID,Category Name,Latitude,Longitude,Popularity,Price,Rating
Ravintola Factory Vallila,13064,Pizzeria,60.196435,24.942089,0.9731992758308547,Affordable,4.8
Ravintola Vaunu,13049,Diner,60.200137,24.93498,0.9572691710849606,Most Affordable,4.8
Siri's Kitchen,13352,Thai Restaurant,60.198855,24.936315,0.9543514806672702,Affordable,0.0
Akava ry,13065,Restaurant,60.201004,24.937087,0.9755512091038406,Not Listed,0.0
Kirjastot.fi - Biblioteken.fi,11124,Office,60.200925,24.935827,0.2428068020173283,Not Listed,0.0
Lounasravintola Asemamies,13065,Restaurant,60.201201,24.938542,0.1962449890081469,Not Listed,0.0
Makuja,13276,Sushi Restaurant,60.199058,24.933695,0.8530243760506918,Affordable,0.0
PlusTerveys Itä-Pasilan Hammaslääkärit,15007,Dentist,60.200693,24.934641,0.4387042544937282,Not Listed,0.0
Yi Jian Yuan,13099,Chinese Restaurant,60.199648,24.942243,0.9364331436699858,Most Affordable,0.0
Pastelaria Brasil,13079,Brazilian Restaurant,60.199723,24.942603,0.9649796327427906,Affordable,0.0
HSL H2100 Pasilan asema,19043,Bus Stop,60.197929,24.933264,0.9986260183628604,Not Listed,0.0
Chop Chop,13072,Asian Restaurant,60.198312,24.932683,0.6616772274667012,Affordable,0.0
Ravintola Pääraide,13065,Restaurant,60.201794,24.935446,0.9739024311392731,Not Listed,0.0
Velodrominrinteen koira-aitaus,16033,Dog Park,60.201103,24.942843,0.9599443941549204,Not Listed,0.0
Bhajan Cafe,13377,Vegan and Vegetarian Restaurant,60.196435,24.942089,0.6989525410578042,Affordable,0.0
O'Learys Tripla,13068,American Restaurant,60.198922,24.930697,0.99875533428165,Affordable,0.0
HSL 2172 Jämsänkatu,19043,Bus Stop,60.196386,24.942149,0.5341394025604552,Not Listed,0.0
HSL 2430 Velodromi,19043,Bus Stop,60.201098,24.944431,0.9498415879994827,Not Listed,0.0
Hanko Aasia,13276,Sushi Restaurant,60.198424,24.930287,0.987076490365964,Affordable,0.0
"Ravintola 91, 1",13145,Fast Food Restaurant,60.196609,24.944024,0.939851933272986,Affordable,0.0
HSL 2429 Pyöräilystadion,19043,Bus Stop,60.201242,24.945047,0.9792367127893444,Not Listed,0.0
HSL 2429 Mäkelänrinne,19043,Bus Stop,60.200998,24.945344,0.0511606103711366,Not Listed,0.0
Pizza'n'Grill Messukeskus,13145,Fast Food Restaurant,60.203216,24.935521,0.999515065304539,Not Listed,0.0
Ravintola Seitsemän Veljestä,13018,Pub,60.195049,24.939258,0.9932674899780164,Most Affordable,0.0
Feed Me Well Asian street food,13072,Asian Restaurant,60.198732,24.929346,0.054676386913229,Affordable,0.0
Hsl 2104,19043,Bus Stop,60.195082,24.935602,0.0469659252553989,Not Listed,0.0
HSL 2431 Pyöräilystadion,19043,Bus Stop,60.201372,24.945453,0.9579238329238328,Not Listed,0.0
Ravintola Kääntöpöytä,13065,Restaurant,60.195064,24.9328,0.6718446915815338,Not Listed,0.0
HSL 2174 Pasilan konepaja,19043,Bus Stop,60.195503,24.944807,0.9562750549592656,Not Listed,0.0
Ravintola Piano,13030,Buffet,60.197904,24.927869,0.9920551532393638,Not Listed,0.0
Dylan Böle,13065,Restaurant,60.198363,24.927649,0.9948354454933402,Not Listed,0.0
Pizza Speed,13064,Pizzeria,60.235217,25.100265,0.9697158282684597,Most Affordable,0.0
Night Club Stone,10032,Night Club,60.235377,25.100297,0.9687863701021596,Not Listed,0.0
Helsinki Beer Factory & Smokery,13006,Beer Bar,60.235321,25.100251,0.8484740721582826,Not Listed,0.0
HSL 4409 Tanhuantie,19043,Bus Stop,60.236914,25.099674,0.5625565757144705,Not Listed,0.0
HSL 4380 Linnanherrantie,19043,Bus Stop,60.22922,25.099288,0.9767877925772662,Not Listed,0.0
Helsingin kaupunginkirjasto Arabianranta,12080,Library,60.208936,24.976479,0.9881029354713563,Not Listed,8.5
Bar Oljenkorsi,13006,Beer Bar,60.207339,24.968589,0.9952072287598605,Affordable,8.2
Asian Aroma,13379,Vietnamese Restaurant,60.198246,24.962596,0.9740075003232896,Affordable,7.2
Burger King,13145,Fast Food Restaurant,60.207587,24.946583,0.9918126858916333,Most Affordable,6.9
Robert's Coffee Arabia,13034,Café,60.202635,24.968102,0.6523907280486227,Most Affordable,6.8
Käpygrilli,13018,Pub,60.210699,24.950139,0.9953203801888012,Most Affordable,6.1
Ravintola Old Sophie,13015,Karaoke Bar,60.208936,24.947991,0.96884294581663,Affordable,6.1
Pizzeria Parmesan,13064,Pizzeria,60.208799,24.965906,0.9801015129962498,Most Affordable,5.3
Ravintola Olotila,13003,Bar,60.207306,24.97982,0.8584071511703091,Affordable,5.2
HSL 3597 A.I. Virtasen Aukio,19043,Bus Stop,60.206027,24.962727,0.088072222940644,Not Listed,0.0
Kumpulantaival,16019,Hiking Trail,60.206244,24.96201,0.9681155437734384,Not Listed,0.0
Unicafe Chemicum,10000,Arts and Entertainment,60.20576,24.963504,0.9613102935471356,Not Listed,0.0
Unicafe Chemicum,10000,Arts and Entertainment,60.205565,24.963741,0.967687184792448,Not Listed,0.0
HYY Ravintolat Oy Exactum,13065,Restaurant,60.204773,24.961994,0.978650750032329,Not Listed,0.0
HSL 3028 Kumpulan kampus,19043,Bus Stop,60.204052,24.965584,0.9861470321996638,Not Listed,0.0
Yannie's Lounge,13016,Lounge,60.207707,24.96441,0.1573855554118712,Expensive,0.0
HSL 3030 Sumatrantie,19043,Bus Stop,60.207045,24.967251,0.918506724427777,Not Listed,0.0
Karesta Lounasravintola,13030,Buffet,60.202037,24.964422,0.896118905987327,Not Listed,0.0
Picnic,13334,Sandwich Spot,60.202768,24.967713,0.5787776412776413,Most Affordable,0.0
Momo & More Arabia,13072,Asian Restaurant,60.202947,24.96806,0.5832875339454286,Affordable,0.0
HSL 3031 Sumatrantie,19043,Bus Stop,60.207977,24.968716,0.9542140825035562,Not Listed,0.0
HSL 3036 Kumpulan kampus,19043,Bus Stop,60.20541,24.970487,0.9340488814173024,Not Listed,0.0
Kotipizza,13064,Pizzeria,60.202752,24.968298,0.008656084313979,Most Affordable,0.0
Café Kumpu,13342,Soup Spot,60.20752,24.952204,0.7035594206646838,Most Affordable,0.0
HSL 3055/3056 Kätilöopisto,19043,Bus Stop,60.203714,24.950964,0.9565821802663907,Not Listed,0.0
HSL 3027 Paavalin kirkko,19043,Bus Stop,60.199108,24.962111,0.9474492435018751,Not Listed,0.0
Karu,13065,Restaurant,60.198875,24.963413,0.7847051597051597,Not Listed,0.0
Lounasravintola Tyros,13030,Buffet,60.198814,24.964956,0.3802534592008276,Not Listed,0.0
Gusto Hermanni,13302,Mediterranean Restaurant,60.198772,24.96512,0.3322691710849605,Affordable,0.0
HSL 3025 Paavalin kirkko,19043,Bus Stop,60.19835,24.962582,0.9545373723005302,Not Listed,0.0
Bistro Bryk,13027,Bistro,60.208362,24.975708,0.9938009181430234,Not Listed,0.0
HSL 3009 Haukilahdenkatu,19043,Bus Stop,60.199106,24.968782,0.9690530841846631,Not Listed,0.0
HSL 3063 Joukolan puisto,19043,Bus Stop,60.212474,24.95668,0.9435778481831112,Not Listed,0.0
HSL 3062 Olympiakylä,19043,Bus Stop,60.21126,24.952394,0.9856620975042027,Not Listed,0.0
Aralis-Kirjastokeskus,12031,College Library,60.208799,24.975968,0.5433774085089874,Not Listed,0.0
Käpylän hammaslääkärit,15007,Dentist,60.21111,24.951673,0.9577541057804216,Not Listed,0.0
HSL 3082 Joukolan puisto,19043,Bus Stop,60.213078,24.958771,0.9756643605327816,Not Listed,0.0
Aalto Learning Hub Arabia,12031,College Library,60.209137,24.976347,0.6751745764903659,Not Listed,0.0
Meelom,13352,Thai Restaurant,60.213305,24.957364,0.9509407733091942,Affordable,0.0
HSL 3060 Kalervonkatu,19043,Bus Stop,60.209492,24.947652,0.967501293159188,Not Listed,0.0
HSL 3044 Kaironkatu,19043,Bus Stop,60.210235,24.976254,0.9404823483770852,Not Listed,0.0
HSL Bussi 600,19043,Bus Stop,60.207862,24.945567,0.9381304151040992,Not Listed,0.0
Groovy,13027,Bistro,60.20924,24.946151,0.9871734773050562,Not Listed,0.0
Mäkelän Koulu,12009,Education,60.1976,24.954795,0.0950472003103582,Not Listed,0.0
HSL 2436 Koskelantie,19043,Bus Stop,60.208022,24.945148,0.969538018880124,Not Listed,0.0
Stickdent Oy,15007,Dentist,60.208364,24.979097,0.4862844303633777,Not Listed,0.0
HSL 3042 Arabia,19043,Bus Stop,60.210118,24.977753,0.9525410578042156,Not Listed,0.0
HSL 3090/3091 Väinölänkuja,19043,Bus Stop,60.214357,24.95823,0.9710089874563559,Not Listed,0.0
Vantaan kaupunki Länsimäen kirjasto,12080,Library,60.246315,25.114969,0.9655995156867632,Not Listed,7.1
Länsitupa,13018,Pub,60.244756,25.109277,0.968519639613974,Most Affordable,4.7
Ravintola Vesala,13018,Pub,60.238123,25.096281,0.1120603258761153,Most Affordable,0.0
Bar & Ravintola New Dhaka,13015,Karaoke Bar,60.246357,25.114804,0.9354011609273174,Affordable,0.0
Vivianin Grillimesta,13026,BBQ Joint,60.24539,25.09911,0.6811011003881629,Affordable,0.0
Flori,13065,Restaurant,60.239182,25.097259,0.0,Not Listed,0.0
Ravintola Länsitupa,13034,Café,60.244886,25.109685,0.0,Not Listed,0.0
Pizzaravintola Harha-askel,13065,Restaurant,60.23884,25.094278,0.0,Not Listed,0.0
Bon Cafe Ky,13065,Restaurant,60.244934,25.100231,0.0,Not Listed,0.0
Libaku Trading avoin yhtiö,13065,Restaurant,60.2464,25.114639,0.0,Not Listed,0.0
Mari's Treehouse,13336,Scandinavian Restaurant,60.198874,24.930756,0.9986664295874822,Affordable,7.0
Table,13336,Scandinavian Restaurant,60.203899,24.934688,0.3775216604163972,Affordable,6.4
Sizzle Station,13263,Japanese Restaurant,60.198508,24.929958,0.9955628475365318,Affordable,6.2
Bangkok 9 Tripla,13352,Thai Restaurant,60.198626,24.930154,0.994552566920988,Affordable,6.1
HSL 2087 Ilmalantori,19043,Bus Stop,60.207057,24.921457,0.0152754429070218,Not Listed,0.0
HSL 2187 Ilmalan seisake,19043,Bus Stop,60.20774,24.920624,0.9406601577654208,Not Listed,0.0
Dylan Luft,13030,Buffet,60.207384,24.919137,0.9634763351868616,Not Listed,0.0
Palmia Huoltamo,13030,Buffet,60.203869,24.922519,0.3321156084313979,Not Listed,0.0
HSL 2091 Tv-keskus,19043,Bus Stop,60.203963,24.919014,0.728767942583732,Not Listed,0.0
YLE Hammashuolto,15007,Dentist,60.203323,24.923862,0.3789198887883098,Not Listed,0.0
Yle Kirjasto-Tietopalvelu,12080,Library,60.203323,24.923862,0.638594335962757,Not Listed,0.0
Ravintola Iso Paja,13065,Restaurant,60.20305,24.924534,0.9580773955773956,Not Listed,0.0
HSL 2090 TV-keskus,19043,Bus Stop,60.20313,24.919125,0.9849266132160869,Not Listed,0.0
HSL 2116 Ilmalanrinne,19043,Bus Stop,60.207966,24.915036,0.9483302081986292,Not Listed,0.0
HSL 2117 Ilmalanrinne,19043,Bus Stop,60.208519,24.915491,0.130124143282038,Not Listed,0.0
HSL 2197 Ilmalan bussivarikko,19043,Bus Stop,60.210457,24.917083,0.8100268330531488,Not Listed,0.0
New Amigafin Meetzorplaza,10001,Amusement Park,60.204485,24.933975,0.4789538342169921,Not Listed,0.0
Pohjoisbaana,16004,Bike Trail,60.209957,24.93499,0.9805945299366353,Not Listed,0.0
Loncheria,13303,Mexican Restaurant,60.202858,24.934828,0.19911418595629118,Most Affordable,0.0
Keskuspuiston koira-aitaus,16033,Dog Park,60.199132,24.921514,0.0875872882451829,Not Listed,0.0
Wok'n'Curry,13199,Indian Restaurant,60.203223,24.935626,0.7823208974524763,Affordable,0.0
Ravintola Bellmanni,13065,Restaurant,60.199182,24.925635,0.9756805250226304,Not Listed,0.0
Bar Böle,13025,Wine Bar,60.199022,24.925603,0.2139289409026251,Affordable,0.0
Pinchos Wine & Beer,13025,Wine Bar,60.202592,24.935604,0.2024763998448209,Affordable,0.0
Corner,13025,Wine Bar,60.202957,24.936402,0.9630803051855684,Affordable,0.0
Cannoli,13236,Italian Restaurant,60.199021,24.92809,0.7453203801888012,Affordable,0.0
Soupie,13342,Soup Spot,60.198889,24.930172,0.02257371007371,Most Affordable,0.0
KirjaKallion Nakkisuoja,13016,Lounge,60.202737,24.937914,0.6145496573128152,Expensive,0.0
Pretty Boy Wingery,13388,Wings Joint,60.198785,24.930186,0.1509520884520884,Most Affordable,0.0
Pasta La Vista,13065,Restaurant,60.201642,24.937213,0.9064156860209492,Not Listed,0.0
Veera Qvintus,15007,Dentist,60.200667,24.934221,0.0,Not Listed,0.0
Lollipops And Chili Oy,13065,Restaurant,60.198339,24.927228,0.0,Not Listed,0.0
Shishkebab.fi,13144,Falafel Restaurant,60.236418,25.08398,0.9365462950989268,Most Affordable,7.5
Sagun Nepal,13194,Himalayan Restaurant,60.236187,25.084487,0.1588241950084055,Not Listed,7.4
Momo Sushi,13276,Sushi Restaurant,60.23679,25.084887,0.1628410707358075,Affordable,6.9
Helsingin kaupunginkirjasto Kontulan kirjasto,12080,Library,60.237643,25.085095,0.9774667011509116,Not Listed,6.4
Subway,13039,Deli,60.236187,25.084487,0.9498092590197852,Most Affordable,6.1
HSL 4406 Kontulankuja,19043,Bus Stop,60.237571,25.090728,0.024489202120781,Not Listed,0.0
HSL 4405 Kontula,19043,Bus Stop,60.236998,25.088255,0.9517328333117808,Not Listed,0.0
HSL 4459 Ostostie,19043,Bus Stop,60.239473,25.085813,0.24372817793870422,Not Listed,0.0
Wenlan Terassi,13007,Beer Garden,60.236816,25.085308,0.2387414328203801,Most Affordable,0.0
HSL 4462 Paneliantie,19043,Bus Stop,60.243418,25.087584,0.9379687702056124,Not Listed,0.0
HSL 4404 Kontula,19043,Bus Stop,60.236268,25.084954,0.9252877279193067,Not Listed,0.0
Kontulan katukeittiö (Kontulan Katukeittiö),13099,Chinese Restaurant,60.237695,25.084239,0.9224023664813138,Most Affordable,0.0
Helmi Grillin Terassi,13007,Beer Garden,60.236506,25.084552,0.198394866158024,Most Affordable,0.0
Pub Milano,13018,Pub,60.237008,25.084169,0.2140905858011121,Most Affordable,0.0
"Tikke, Kebab & Grill",13191,Halal Restaurant,60.237057,25.084109,0.9529694167852064,Not Listed,0.0
Ilanon Terassi,13007,Beer Garden,60.236848,25.084136,0.022711108237424,Most Affordable,0.0
Antares Restaurant,13066,Afghan Restaurant,60.236187,25.084487,0.2195865123496702,Affordable,0.0
Kontulan terveysaseman hammashoitola,15007,Dentist,60.236829,25.083821,0.8189981249191776,Not Listed,0.0
Ravintola Wenla,10032,Night Club,60.236418,25.08398,0.951951053924738,Not Listed,0.0
Shisha Grill,13035,Coffee Shop,60.237637,25.083291,0.9557739557739556,Affordable,0.0
Ravintola Uzbekistan,13098,Caucasian Restaurant,60.237366,25.083167,0.7950504332083279,Not Listed,0.0
Al Mazaq,13288,Kebab Restaurant,60.237366,25.083167,0.5329432303116514,Not Listed,0.0
Famia Sushibar,13276,Sushi Restaurant,60.216252,24.898254,0.9444103194103194,Affordable,7.1
Helsingin kaupunki Etelä-Haagan kirjasto,12080,Library,60.213898,24.891744,0.9764240915556704,Not Listed,6.7
Ravintola Mr. Lau,13102,Cantonese Restaurant,60.210117,24.889238,0.9842719513772146,Affordable,6.7
Cafe Lemon Bar,13015,Karaoke Bar,60.212236,24.897843,0.947974589421958,Affordable,5.4
Kotipizza Etelä-Haaga,13064,Pizzeria,60.211508,24.887991,0.9501406310616836,Most Affordable,5.4
Ravintola Frendi,13018,Pub,60.210576,24.88653,0.9369908185697661,Most Affordable,5.0
HSL 1935 Ruskeasuon varikko,19043,Bus Stop,60.208344,24.897732,0.944030453898875,Not Listed,0.0
HSL 2084 Ruskeasuon varikko,19043,Bus Stop,60.207787,24.900559,0.9623609853873012,Not Listed,0.0
Erikoishammasteknikko Antti Koskelo,15007,Dentist,60.209835,24.895573,0.2918256174835122,Not Listed,0.0
Onni erikoishammasteknikot Oy,15007,Dentist,60.209835,24.895573,0.717873076425708,Not Listed,0.0
HSL 1642 Haagan paloasema,19043,Bus Stop,60.209828,24.895468,0.95130447433079,Not Listed,0.0
HSL 2086 Kivihaka,19043,Bus Stop,60.207757,24.905908,0.9309129703866544,Not Listed,0.0
Kalliots,16033,Dog Park,60.208254,24.890495,0.5365883227725333,Not Listed,0.0
HSL 1941 Kivihaka,19043,Bus Stop,60.212672,24.903077,0.5457778352515195,Not Listed,0.0
Uno Dos Tres,13303,Mexican Restaurant,60.209654,24.888559,0.1063380964696754,Most Affordable,0.0
Delal Pizza ja Kebab,13064,Pizzeria,60.211758,24.887799,0.12320574162679418,Most Affordable,0.0
Hsl 1439,19043,Bus Stop,60.208312,24.884772,0.2528368679684469,Not Listed,0.0
Haagan koirapuisto,16033,Dog Park,60.213065,24.886881,0.3790734514418725,Not Listed,0.0
HSL 1645 Palokaivon Aukio,19043,Bus Stop,60.2159,24.897666,0.9097940643993278,Not Listed,0.0
Ren He,13099,Chinese Restaurant,60.210682,24.883235,0.9578591749644381,Most Affordable,0.0
HSL 1665 Palokaivon aukio,19043,Bus Stop,60.215991,24.897442,0.8098409414198888,Not Listed,0.0
Metropolia UAS kirjasto,12031,College Library,60.211925,24.882961,0.3798331824647614,Not Listed,0.0
Studio Heikki Pilates,18028,Yoga Studio,60.206078,24.894281,0.0,Not Listed,0.0
Hammaslääkäri Aino Marttinen,15007,Dentist,60.213106,24.90413,0.0,Not Listed,0.0
Kotipizza Etelä-Haaga,13064,Pizzeria,60.21132,24.888334,0.0,Not Listed,0.0
KK Kruska Oy,13065,Restaurant,60.203848,24.8831,0.0,Not Listed,0.0
Burger King Suomi,13031,Burger Joint,60.236536,25.082479,0.807998189577137,Most Affordable,5.9
Hesburger Helsinki Kontula,13145,Fast Food Restaurant,60.233995,25.080474,0.9787436958489591,Most Affordable,4.7
HSL 4391 Humikkalankuja,19043,Bus Stop,60.229493,25.089226,0.3298283331178068,Not Listed,0.0
HSL 4392 Humikkalankuja,19043,Bus Stop,60.229389,25.08924,0.8508664166558905,Not Listed,0.0
HSL 4390 Häyhäntie,19043,Bus Stop,60.226719,25.083433,0.1621702444070865,Not Listed,0.0
HSL 4387 Karjatanhuanpolku,19043,Bus Stop,60.225644,25.083041,0.810051079787922,Not Listed,0.0
HSL 4403 Porttitie,19043,Bus Stop,60.23379,25.081403,0.8368033104875211,Not Listed,0.0
HSL 4402 Porttitie,19043,Bus Stop,60.232908,25.079872,0.2665281908702961,Not Listed,0.0
HSL 4401 Sirrikuja,19043,Bus Stop,60.231074,25.078254,0.40285141600931074,Not Listed,0.0
Döner King,13288,Kebab Restaurant,60.234738,25.082288,0.9362876632613476,Not Listed,0.0
HSL 4287 Myllypuron voimal,19043,Bus Stop,60.225276,25.079642,0.954254493728178,Not Listed,0.0
HSL 4412 Kontula,19043,Bus Stop,60.235767,25.081942,0.2937006983059614,Not Listed,0.0
HSL 4413 Kontula,19043,Bus Stop,60.236089,25.082908,0.9930815983447564,Not Listed,0.0
Ravintola Ilano,13065,Restaurant,60.236487,25.084236,0.9351319022371655,Not Listed,0.0
Halal Fried Chicken,13145,Fast Food Restaurant,60.235907,25.081659,0.9175368550368551,Most Affordable,0.0
Kalkan Pizza,13064,Pizzeria,60.236298,25.082881,0.9355764257080047,Most Affordable,0.0
HSL 4286 Myllypuron voimal,19043,Bus Stop,60.224856,25.078795,0.4349702573386784,Not Listed,0.0
HSL 4421 Kontula,19043,Bus Stop,60.236034,25.081165,0.34458651234967014,Not Listed,0.0
Myllypuron Hammashoitola,15007,Dentist,60.226006,25.076153,0.9595726108884004,Not Listed,0.0
HSL 4423 Kontula,19043,Bus Stop,60.236822,25.082018,0.7153433337643863,Not Listed,0.0
Eestin Herkut,13039,Deli,60.236878,25.082063,0.5661531747058063,Most Affordable,0.0
Wok Aasialainen Nuudelitavintola,13072,Asian Restaurant,60.236878,25.082063,0.0684404500193973,Affordable,0.0
Myllyn peilisali,18028,Yoga Studio,60.223628,25.078477,0.8603226432173802,Not Listed,0.0
Seikkailupuisto Zippy,10001,Amusement Park,60.211023,24.877844,0.9333053148842624,Not Listed,8.2
Talin Keilahalli,10006,Bowling Alley,60.210348,24.878782,0.9730053019526704,Not Listed,7.1
Ravintola Pikku Ranska,13032,"Cafe, Coffee, and Tea House",60.208958,24.866801,0.9402802922539765,Expensive,6.0
Ravintola Blancco,13030,Buffet,60.214942,24.875885,0.9708715892926418,Affordable,5.4
McDonald's,13031,Burger Joint,60.213681,24.880024,0.9965165524376052,Most Affordable,5.0
Hsl 1441,19043,Bus Stop,60.213101,24.87915,0.4488313073839389,Not Listed,0.0
Tennis-Bistro,13034,Café,60.213154,24.875016,0.9393508340876761,Most Affordable,0.0
Ravintola 91.1,13030,Buffet,60.215274,24.881132,0.9356249191775508,Not Listed,0.0
Suola ja Pippuri,13134,Comfort Food Restaurant,60.215281,24.881237,0.4784931462563041,Not Listed,0.0
HSL 1627 Vihdintie,19043,Bus Stop,60.214669,24.886506,0.968358011121169,Not Listed,0.0
Nordic Light,13065,Restaurant,60.215715,24.882289,0.95789958618906,Not Listed,0.0
Ravintola Valimon Kulma,13030,Buffet,60.215608,24.875636,0.9340892926419242,Not Listed,0.0
HSL 1517 Valimotie,19043,Bus Stop,60.215832,24.875023,0.957438898228372,Not Listed,0.0
Huuva Pitäjänmäki,13145,Fast Food Restaurant,60.216882,24.881655,0.10083408767619291,Most Affordable,0.0
Arabica Ravintola,13309,Middle Eastern Restaurant,60.216882,24.881655,0.2462660028449502,Affordable,0.0
HSL 1628 Riistavuori,19043,Bus Stop,60.215945,24.889244,0.5669694814431656,Not Listed,0.0
Ravintola Talentti,13065,Restaurant,60.217733,24.877677,0.9401428940902624,Not Listed,0.0
Ravintola Variantti,13065,Restaurant,60.217733,24.877677,0.9590957584378635,Not Listed,0.0
HSL 1668 Angervotie,19043,Bus Stop,60.217258,24.89092,0.0113151428940902,Not Listed,0.0
HSL 1666 Haagan Urheilukenttä,19043,Bus Stop,60.216467,24.893355,0.459079593948015,Not Listed,0.0
Puro Bar & Bistro,13027,Bistro,60.217194,24.869176,0.9809097374886848,Not Listed,0.0
Oy BR-Yhtiöt Ab,13065,Restaurant,60.213409,24.875722,0.0,Not Listed,0.0
JH Hammastuote Oy,15007,Dentist,60.216477,24.880228,0.0,Not Listed,0.0
Hammaslääkäri Heidi Arponen,15007,Dentist,60.20568,24.878038,0.0,Not Listed,0.0
Pyhätunturin Jukamatuvat Oy,13065,Restaurant,60.216886,24.880067,0.0,Not Listed,0.0
Amicom Oy,13065,Restaurant,60.217733,24.877677,0.0,Not Listed,0.0
Hesburger,13031,Burger Joint,60.224303,25.074942,0.981855360144834,Most Affordable,4.9
HSL 4285 Kukkaniityntie,19043,Bus Stop,60.221113,25.081984,0.9578510927195136,Not Listed,0.0
HSL 4266 Alakiventie 5,19043,Bus Stop,60.222495,25.077139,0.2075601319022371,Not Listed,0.0
HSL 4264 Myllypuro,19043,Bus Stop,60.224632,25.076013,0.7830159705159705,Not Listed,0.0
HSL 4265 Myllypuro,19043,Bus Stop,60.223765,25.075595,0.179999676710203,Not Listed,0.0
Myllypuron Lehtisali,12080,Library,60.223655,25.075503,0.7508809646967541,Not Listed,0.0
Mega Pizza & Kebab,13064,Pizzeria,60.224212,25.075166,0.9596291866028709,Most Affordable,0.0
Fafa’s,13144,Falafel Restaurant,60.224156,25.07512,0.4699825423509634,Most Affordable,0.0
Kulmakonditoria,13034,Café,60.223827,25.074049,0.0758841975947239,Most Affordable,0.0
Uudenmaan Herkku Kahvila,13002,Bakery,60.224156,25.073423,0.8943246476141212,Most Affordable,0.0
Helsingin kaupunki Myllypuron mediakirjasto,12080,Library,60.224081,25.073062,0.9619487908961594,Not Listed,0.0
HSL 4282 Arhotie,19043,Bus Stop,60.218064,25.083652,0.5297022500969869,Not Listed,0.0
HSL 4268 Alakiventie,19043,Bus Stop,60.219323,25.075111,0.5713015647226174,Not Listed,0.0
HSL 4391 Humikkalankuja,19043,Bus Stop,60.229578,25.088897,0.9605828915039442,Not Listed,0.0
HSL 4435 Kurkiaispolku,19043,Bus Stop,60.228374,25.072823,0.6633098409414199,Not Listed,0.0
Hammaslaboratorio Tilles Ky,15007,Dentist,60.216009,25.08185,0.3143023406181301,Not Listed,0.0
HSL 4400 Sirrikuja,19043,Bus Stop,60.230729,25.077768,0.9394478210267684,Not Listed,0.0
Kotipizza Myllypuro,13064,Pizzeria,60.224398,25.067134,0.9408137204189837,Most Affordable,0.0
Pizzeria Deli Chef,13064,Pizzeria,60.22982,25.072423,0.9804086383033752,Most Affordable,0.0
HSL 4395 Porttikuja,19043,Bus Stop,60.231735,25.081298,0.7516891891891891,Not Listed,0.0
Krogarsin Kokeileva Keittiö,13064,Pizzeria,60.229622,25.071759,0.0574809259019785,Most Affordable,0.0
HSL 4343 Puotila,19043,Bus Stop,60.215736,25.091907,0.9369665718349928,Not Listed,0.0
HSL 4281 Vanhanlinnantie,19043,Bus Stop,60.214699,25.086155,0.9648583990689252,Not Listed,0.0
Ateriapalvelu Aydermir Mesut Oy,13065,Restaurant,60.223984,25.07318,0.0,Not Listed,0.0
Cheng Long,13065,Restaurant,60.221186,25.07296,0.0,Not Listed,0.0
Tandläkare Kristina Floman,15007,Dentist,60.215364,25.081615,0.0,Not Listed,0.0
Tandvården Söderberg & Mäkinen,15007,Dentist,60.231975,25.086889,0.0,Not Listed,0.0
"Rush Helsinki - Trampoliinipuisto: Hours, Address",10001,Amusement Park,60.221166,24.878006,0.9817179619811199,Not Listed,8.0
Ravintola Talin Kartano,13065,Restaurant,60.211981,24.85983,0.9323677744730376,Not Listed,6.5
Subway,13039,Deli,60.214984,24.87572,0.9659171731540152,Most Affordable,5.9
HSL Höyläämötie 1515,19043,Bus Stop,60.21462,24.879103,0.0697578559420664,Not Listed,0.0
Wokkiboxi,13315,Noodle Restaurant,60.213781,24.879111,0.0961544678649941,Most Affordable,0.0
HSL 1519 Takomotie,19043,Bus Stop,60.217424,24.868669,0.2388465020043967,Not Listed,0.0
HSL 1564 Valimokuja,19043,Bus Stop,60.218778,24.880922,0.9725769429716798,Not Listed,0.0
HSL 1604 Valimo,19043,Bus Stop,60.220337,24.87653,0.48515291607396877,Not Listed,0.0
Ravintola Valimo 21,11021,Business Center,60.220302,24.879287,0.970596792965214,Not Listed,0.0
Ravintola Valaja,13065,Restaurant,60.220302,24.879287,0.920745506271822,Not Listed,0.0
HSL 1565 Valimokuja,19043,Bus Stop,60.219804,24.881366,0.3651396611922928,Not Listed,0.0
Theron Catering Pitäjänmäki,11038,Event Service,60.221607,24.876676,0.5818731410836674,Not Listed,0.0
HSL 1426 Ulvilantie 21,19043,Bus Stop,60.208929,24.867175,0.2980246993404888,Not Listed,0.0
Hsl 1597,19043,Bus Stop,60.219465,24.860295,0.280235678261994,Not Listed,0.0
Poutamäen koira-aitaus,16033,Dog Park,60.21596,24.85802,0.2665847665847666,Not Listed,0.0
Ravintola Picante,13065,Restaurant,60.222134,24.863478,0.9347682012155696,Not Listed,0.0
McDonald's,13145,Fast Food Restaurant,60.231045,25.054868,0.9973894348894348,Most Affordable,6.2
HSL 4438 Harmaahaikarantie,19043,Bus Stop,60.229006,25.067755,0.3617612828139144,Not Listed,0.0
HSL 4437 Harmaahaikarankuja,19043,Bus Stop,60.22914,25.067367,0.1526089486615802,Not Listed,0.0
HSL 4261 Myllymatkantie,19043,Bus Stop,60.227404,25.063933,0.9372090391827234,Not Listed,0.0
HSL 4440 Kuovipolku,19043,Bus Stop,60.231117,25.064511,0.31098053795422204,Not Listed,0.0
