Foursquare Name,Foursquare Search,Foursquare Category,Latitude,Longitude,Foursquare Popularity,Foursquare Price,Foursquare Rating,Rounded Latitude,Rounded Longitude,ID
HSL 1163 Kauppakorkeakoulut,19043,Bus Stop,60.171121,24.926164,0.9693602094917884,Not Listed,0.0,60.171,24.926,60.171_24.926
Chicken Joint,13055,Fried Chicken Joint,60.169597,24.925311,0.9132775119617224,Most Affordable,0.0,60.17,24.925,60.17_24.925
Viptenders Oy,13065,Restaurant,60.171357,24.919894,0.0,Not Listed,0.0,60.171,24.92,60.171_24.92
MEREO / Vanhusten Palvelutaloyhdistys ry,13065,Restaurant,60.169467,24.924905,0.0,Not Listed,0.0,60.169,24.925,60.169_24.925
Ravintola Konnichiwa,13276,Sushi Restaurant,60.170143,24.928146,0.9825100219837062,Affordable,7.2,60.17,24.928,60.17_24.928
Gottland Deli & Cafe,13034,Café,60.192114,24.906795,0.0,Not Listed,0.0,60.192,24.907,60.192_24.907
Tarvaspään kahvilaravintola,13034,Café,60.206293,24.838071,0.9723599354660696,Most Affordable,6.7,60.206,24.838,60.206_24.838
Ravintola Muusan Krouvi,13003,Bar,60.207218,24.855928,0.9490980214664424,Affordable,6.2,60.207,24.856,60.207_24.856
Ravintola Factory Leppävaara,13049,Diner,60.210471,24.828668,0.9586844512929168,Most Affordable,5.4,60.21,24.829,60.21_24.829
Vermonpuiston koira-aitaus,16033,Dog Park,60.211206,24.834438,0.9909311247010482,Not Listed,0.0,60.211,24.834,60.211_24.834
Laajalahden Koirauimaranta,16033,Dog Park,60.2028,24.828553,0.1793711176385611,Not Listed,0.0,60.203,24.829,60.203_24.829
HSL E1972 Tarvaspääntie,19043,Bus Stop,60.211535,24.830532,0.9693905394776968,Not Listed,0.0,60.212,24.831,60.212_24.831
Talinhuipun palveluskoirien koulutuskenttä,16033,Dog Park,60.213393,24.847364,0.4249240268977111,Not Listed,0.0,60.213,24.847,60.213_24.847
HSL E1165 Majurinpolku,19043,Bus Stop,60.212615,24.831019,0.2893372498033739,Not Listed,0.0,60.213,24.831,60.213_24.831
HSL E1971 Majurinkulma,19043,Bus Stop,60.210366,24.826196,0.968122502046516,Not Listed,0.0,60.21,24.826,60.21_24.826
HSL 1433 Muusantori,19043,Bus Stop,60.207712,24.857924,0.9759149101254364,Not Listed,0.0,60.208,24.858,60.208_24.858
Pub Saluuna,13018,Pub,60.214957,24.840591,0.0380250718287025,Most Affordable,0.0,60.215,24.841,60.215_24.841
Pub Raviata,13018,Pub,60.214971,24.840801,0.0858573698656522,Most Affordable,0.0,60.215,24.841,60.215_24.841
Ravintola Monte,13065,Restaurant,60.214964,24.840696,0.8463267042262564,Not Listed,0.0,60.215,24.841,60.215_24.841
Grill & Café Keula,13145,Fast Food Restaurant,60.215041,24.840262,0.0526155278406446,Most Affordable,0.0,60.215,24.84,60.215_24.84
Tarvaspää Cafe Zoceria,13034,Café,60.206293,24.838071,0.0,Not Listed,0.0,60.206,24.838,60.206_24.838
Laajalahden kirjasto,12080,Library,60.204061,24.805539,0.9801126787692012,Not Listed,6.9,60.204,24.806,60.204_24.806
Leppävaaran pizzapalvelu,13034,Café,60.211323,24.823103,0.9908990224876004,Most Affordable,5.9,60.211,24.823,60.211_24.823
Laajalahden luontopolku,16019,Hiking Trail,60.201732,24.822513,0.8666666666666667,Not Listed,0.0,60.202,24.823,60.202_24.823
HSL E1201 Kurkijoentie,19043,Bus Stop,60.205306,24.815996,0.959406751095488,Not Listed,0.0,60.205,24.816,60.205_24.816
HSL E1215 Laajalahdenristi,19043,Bus Stop,60.20605,24.815312,0.9678175310187638,Not Listed,0.0,60.206,24.815,60.206_24.815
Ettans stig,16019,Hiking Trail,60.205126,24.809887,0.3327073401711048,Not Listed,0.0,60.205,24.81,60.205_24.81
HSL E1202 Leppäsolmu,19043,Bus Stop,60.208227,24.812422,0.1686008250268856,Not Listed,0.0,60.208,24.812,60.208_24.812
HSL E1204 Raivaaja-aukio,19043,Bus Stop,60.204565,24.80933,0.3711657918813502,Not Listed,0.0,60.205,24.809,60.205_24.809
HSL E1157 Majurinkulma,19043,Bus Stop,60.210933,24.821094,0.9543506524774884,Not Listed,0.0,60.211,24.821,60.211_24.821
HSL E2502 Leppäsolmu,19043,Bus Stop,60.208989,24.812847,0.7342899792940724,Not Listed,0.0,60.209,24.813,60.209_24.813
Kurkijoenpuiston koira-aitaus,16033,Dog Park,60.207531,24.810561,0.461084091748126,Not Listed,0.0,60.208,24.811,60.208_24.811
HSL E1163 Leppäsolmu,19043,Bus Stop,60.208969,24.812532,0.9517985265084028,Not Listed,0.0,60.209,24.813,60.209_24.813
HSL E2054 Laajaranta,19043,Bus Stop,60.199734,24.810944,0.8783326110335308,Not Listed,0.0,60.2,24.811,60.2_24.811
Ravintola Stella Nova,13145,Fast Food Restaurant,60.210905,24.818189,0.3925940193576347,Not Listed,0.0,60.211,24.818,60.211_24.818
Bistro Nova,13027,Bistro,60.210905,24.818189,0.952873950658898,Not Listed,0.0,60.211,24.818,60.211_24.818
Pihka,13065,Restaurant,60.211239,24.817668,0.398019293430282,Not Listed,0.0,60.211,24.818,60.211_24.818
Rafla Bergans,13065,Restaurant,60.211822,24.823511,0.8482207348196659,Not Listed,0.0,60.212,24.824,60.212_24.824
HSL E1216 Turvesuontie,19043,Bus Stop,60.200754,24.808003,0.199675767644179,Not Listed,0.0,60.201,24.808,60.201_24.808
HSL E1217 Turvesuontie,19043,Bus Stop,60.200754,24.808003,0.1156161217315934,Not Listed,0.0,60.201,24.808,60.201_24.808
HSL E1120 Linnoitustie,19043,Bus Stop,60.209755,24.811684,0.3083899134845347,Not Listed,0.0,60.21,24.812,60.21_24.812
HSL E1123 Harluntie,19043,Bus Stop,60.209147,24.810392,0.8012551965458018,Not Listed,0.0,60.209,24.81,60.209_24.81
HSL E1156 Everstinkatu,19043,Bus Stop,60.212226,24.82573,0.2331262740565962,Not Listed,0.0,60.212,24.826,60.212_24.826
Dylan Lepuski,13030,Buffet,60.211371,24.814794,0.9605303285661546,Not Listed,0.0,60.211,24.815,60.211_24.815
HSL E1122 Harluntie,19043,Bus Stop,60.209129,24.809285,0.2893533009100977,Not Listed,0.0,60.209,24.809,60.209_24.809
HSL E1159 Yhdyskunnanmäki,19043,Bus Stop,60.212176,24.817539,0.955714996549012,Not Listed,0.0,60.212,24.818,60.212_24.818
HSL E1155 Everstinkatu,19043,Bus Stop,60.212702,24.826617,0.9808349785717724,Not Listed,0.0,60.213,24.827,60.213_24.827
Dylan Lepuski,13065,Restaurant,60.210969,24.814267,0.0,Not Listed,0.0,60.211,24.814,60.211_24.814
Blue Jay Lounge & Bistro,13199,Indian Restaurant,60.204173,24.804837,0.9816054316945152,Affordable,0.0,60.204,24.805,60.204_24.805
HSL E2105 Raivaaja-aukio,19043,Bus Stop,60.20416,24.804627,0.5374713086467312,Not Listed,0.0,60.204,24.805,60.204_24.805
HSL E1208 Jääskentie,19043,Bus Stop,60.204177,24.799972,0.772475562190013,Not Listed,0.0,60.204,24.8,60.204_24.8
HSL E1212 Kirvunristi,19043,Bus Stop,60.201132,24.803246,0.8438066804706185,Not Listed,0.0,60.201,24.803,60.201_24.803
HSL E1221 Kirvunristi,19043,Bus Stop,60.200911,24.803065,0.3998009662766247,Not Listed,0.0,60.201,24.803,60.201_24.803
HSL E2110 Kaskenkaataja,19043,Bus Stop,60.206326,24.800734,0.8299064220478002,Not Listed,0.0,60.206,24.801,60.206_24.801
HSL E1210 Koivistontie,19043,Bus Stop,60.203689,24.798084,0.9563249386045168,Not Listed,0.0,60.204,24.798,60.204_24.798
HSL E1209 Koivistontie,19043,Bus Stop,60.203689,24.798084,0.95823502030465,Not Listed,0.0,60.204,24.798,60.204_24.798
HSL E1211 Ilmeentie,19043,Bus Stop,60.201511,24.798489,0.3381647164571997,Not Listed,0.0,60.202,24.798,60.202_24.798
HSL E1222 Ilmeentie,19043,Bus Stop,60.2018,24.796441,0.6518514951605914,Not Listed,0.0,60.202,24.796,60.202_24.796
HSL E1177 Hirsalantie,19043,Bus Stop,60.209037,24.807023,0.906325741159853,Not Listed,0.0,60.209,24.807,60.209_24.807
HSL E1124 Ensontie,19043,Bus Stop,60.209037,24.807023,0.2564003788061186,Not Listed,0.0,60.209,24.807,60.209_24.807
Laajalahden luonnonsuojelualueen pitkospuut,16019,Hiking Trail,60.19852,24.808362,0.9725205052888396,Not Listed,0.0,60.199,24.808,60.199_24.808
HSL E1220 Ilmeentie,19043,Bus Stop,60.200977,24.795074,0.6654788847691049,Not Listed,0.0,60.201,24.795,60.201_24.795
HSL E1110 Ensontie,19043,Bus Stop,60.209897,24.80405,0.9004028827787676,Not Listed,0.0,60.21,24.804,60.21_24.804
HSL E1109 Masalantie,19043,Bus Stop,60.210223,24.800938,0.6699731946517712,Not Listed,0.0,60.21,24.801,60.21_24.801
Pappa pizza,13064,Pizzeria,60.210254,24.808813,0.915972456300862,Most Affordable,0.0,60.21,24.809,60.21_24.809
HSL E1125 Masalantie,19043,Bus Stop,60.210473,24.800745,0.6233286785123834,Not Listed,0.0,60.21,24.801,60.21_24.801
HSL E1334 Hirsalantie,19043,Bus Stop,60.209231,24.794466,0.6744354023209901,Not Listed,0.0,60.209,24.794,60.209_24.794
E1218,19043,Bus Stop,60.196484,24.806898,0.2095953515994927,Not Listed,0.0,60.196,24.807,60.196_24.807
HSL E2055 Muolaanpuisto,19043,Bus Stop,60.196714,24.800629,0.4627855090608497,Not Listed,0.0,60.197,24.801,60.197_24.801
HSL E2064 Muolaanpuisto,19043,Bus Stop,60.19663,24.800958,0.564998956678063,Not Listed,0.0,60.197,24.801,60.197_24.801
HSL E2503 Turvesuonristi,19043,Bus Stop,60.201198,24.789494,0.4931702540890194,Not Listed,0.0,60.201,24.789,60.201_24.789
HSL E1127 Pikkalankulma,19043,Bus Stop,60.211955,24.798479,0.7125246785765879,Not Listed,0.0,60.212,24.798,60.212_24.798
HSL E1126 Pikkalanristi,19043,Bus Stop,60.212205,24.798286,0.4054188536299578,Not Listed,0.0,60.212,24.798,60.212_24.798
Pohjanmaan Grilli,13145,Fast Food Restaurant,60.208036,24.78892,0.9920225999582672,Most Affordable,0.0,60.208,24.789,60.208_24.789
Exceldent Oy,15007,Dentist,60.199548,24.804732,0.0,Not Listed,0.0,60.2,24.805,60.2_24.805
Terveyspalvelu Heimonen Oy,15007,Dentist,60.210493,24.804338,0.0,Not Listed,0.0,60.21,24.804,60.21_24.804
KSJ Ravintolat Oy,13065,Restaurant,60.206455,24.792099,0.0,Not Listed,0.0,60.206,24.792,60.206_24.792
Mezza,13302,Mediterranean Restaurant,60.215372,24.811706,0.9848798574661722,Affordable,8.8,60.215,24.812,60.215_24.812
Pub YNWA,13018,Pub,60.213982,24.821999,0.9591499333879072,Most Affordable,0.0,60.214,24.822,60.214_24.822
HSL E1164 Majurinpolku,19043,Bus Stop,60.214233,24.827571,0.9899199049774482,Not Listed,0.0,60.214,24.828,60.214_24.828
HSL E1161 Yhdyskunnanmäki,19043,Bus Stop,60.213689,24.81987,0.7362000609942055,Not Listed,0.0,60.214,24.82,60.214_24.82
HSL E1118 Säteri,19043,Bus Stop,60.212513,24.81543,0.9722636875812588,Not Listed,0.0,60.213,24.815,60.213_24.815
"HSL E1162 Säteri, Laituri 2",19043,Bus Stop,60.213911,24.816772,0.9703696569878492,Not Listed,0.0,60.214,24.817,60.214_24.817
HSL E1166 Perkkaankuja,19043,Bus Stop,60.21675,24.825058,0.9623601547326688,Not Listed,0.0,60.217,24.825,60.217_24.825
Tastory Q4A,13030,Buffet,60.212742,24.812437,0.9752491934318872,Not Listed,0.0,60.213,24.812,60.213_24.812
HSL E1168 Komentajankatu,19043,Bus Stop,60.216954,24.820851,0.9658913982119068,Not Listed,0.0,60.217,24.821,60.217_24.821
HSL E1112 Säterinkatu,19043,Bus Stop,60.214256,24.811489,0.2564164299128424,Not Listed,0.0,60.214,24.811,60.214_24.811
Antell Alberga,13065,Restaurant,60.216738,24.815009,0.9597759265501355,Not Listed,0.0,60.217,24.815,60.217_24.815
Hsl E1174,19043,Bus Stop,60.213844,24.809959,0.0408661177188167,Not Listed,0.0,60.214,24.81,60.214_24.81
HSL E1114 Alberganesplanadi,19043,Bus Stop,60.213345,24.809552,0.7252050528883967,Not Listed,0.0,60.213,24.81,60.213_24.81
BAD Säteri 6,13065,Restaurant,60.213872,24.809585,0.9764209242227252,Not Listed,0.0,60.214,24.81,60.214_24.81
BAD Säteri 6,13065,Restaurant,60.213866,24.80948,0.9273205887545948,Not Listed,0.0,60.214,24.809,60.214_24.809
HSL E1170 Perkkaanportti,19043,Bus Stop,60.218451,24.818001,0.4527535673584693,Not Listed,0.0,60.218,24.818,60.218_24.818
HSL E1049 Puustellinmäki,19043,Bus Stop,60.219255,24.821541,0.4376655270380892,Not Listed,0.0,60.219,24.822,60.219_24.822
HSL E1113 Sokerilinnantie,19043,Bus Stop,60.217752,24.814447,0.438773053402032,Not Listed,0.0,60.218,24.814,60.218_24.814
"Burger King Espoo, Sello",13065,Restaurant,60.217103,24.81332,0.1986324457071315,Most Affordable,0.0,60.217,24.813,60.217_24.813
Subway,13039,Deli,60.213212,24.822263,0.0,Not Listed,0.0,60.213,24.822,60.213_24.822
Ravintola Mezza - Välimerellinen ravintola,13302,Mediterranean Restaurant,60.215324,24.811766,0.0,Not Listed,0.0,60.215,24.812,60.215_24.812
Benessere Cafe Ristorante,13236,Italian Restaurant,60.215372,24.811706,0.0,Not Listed,0.0,60.215,24.812,60.215_24.812
Subway,13039,Deli,60.217205,24.814099,0.0,Not Listed,0.0,60.217,24.814,60.217_24.814
Hammaslääkäri Anne Keinänen,15007,Dentist,60.217912,24.814478,0.0,Not Listed,0.0,60.218,24.814,60.218_24.814
Espoon kaupunki Sellon kirjasto,12080,Library,60.217506,24.809773,0.5779915509045316,Not Listed,8.0,60.218,24.81,60.218_24.81
Fuku Supreme,13263,Japanese Restaurant,60.217929,24.809821,0.9895667806295244,Affordable,6.9,60.218,24.81,60.218_24.81
William K. Sello,13006,Beer Bar,60.217964,24.809552,0.9980096627662476,Expensive,6.5,60.218,24.81,60.218_24.81
Hanko Aasia,13276,Sushi Restaurant,60.218087,24.810646,0.9752331423251632,Affordable,6.4,60.218,24.811,60.218_24.811
Ravintola Base,13065,Restaurant,60.217343,24.81133,0.9967897786552384,Affordable,6.0,60.217,24.811,60.217_24.811
Ravintola Lime Leaf,13032,"Cafe, Coffee, and Tea House",60.218251,24.808296,0.9900162116177912,Affordable,5.9,60.218,24.808,60.218_24.808
Il Gabbiano,13236,Italian Restaurant,60.218209,24.80846,0.989952007190896,Affordable,5.4,60.218,24.808,60.218_24.808
Kung Food Panda,13102,Cantonese Restaurant,60.218795,24.813511,0.9678496332322112,Most Affordable,5.4,60.219,24.814,60.219_24.814
Mandarin Palace,13099,Chinese Restaurant,60.218087,24.810646,0.99144476011621,Affordable,4.8,60.218,24.811,60.218_24.811
Hesburger Sello,13145,Fast Food Restaurant,60.2183,24.811516,0.96813855315324,Affordable,4.7,60.218,24.812,60.218_24.812
HSL E1129 Ratsutori,19043,Bus Stop,60.217541,24.812783,0.6654949358758286,Not Listed,0.0,60.218,24.813,60.218_24.813
Nepal Palace,13199,Indian Restaurant,60.216838,24.810817,0.9942216015794288,Affordable,0.0,60.217,24.811,60.217_24.811
Fafa's,13144,Falafel Restaurant,60.217583,24.812619,0.0671578305324152,Most Affordable,0.0,60.218,24.813,60.218_24.813
Naughty BRGR,13031,Burger Joint,60.21744,24.81121,0.9954414856904384,Most Affordable,0.0,60.217,24.811,60.217_24.811
Kfc,13055,Fried Chicken Joint,60.218502,24.813868,0.9954093834769908,Most Affordable,0.0,60.219,24.814,60.219_24.814
HSL E1116 Leppävaara,19043,Bus Stop,60.218949,24.815923,0.9937240172709908,Not Listed,0.0,60.219,24.816,60.219_24.816
Chilango,13303,Mexican Restaurant,60.218717,24.813944,0.0242050689395033,Most Affordable,0.0,60.219,24.814,60.219_24.814
HSL E1117 Leppävaara,19043,Bus Stop,60.219279,24.816988,0.9910755846615624,Not Listed,0.0,60.219,24.817,60.219_24.817
Ruusulinnan Hammashoitola,15007,Dentist,60.21521,24.806704,0.9908187669539816,Not Listed,0.0,60.215,24.807,60.215_24.807
Memosha,13288,Kebab Restaurant,60.218808,24.81372,0.8419447520906568,Not Listed,0.0,60.219,24.814,60.219_24.814
Hsl Kuljettajatila,19042,Bus Station,60.218761,24.812986,0.2543137349320236,Not Listed,0.0,60.219,24.813,60.219_24.813
HSL E1037 Leppävaaran as. Laituri 23,19043,Bus Stop,60.218924,24.81143,0.9775766039068392,Not Listed,0.0,60.219,24.811,60.219_24.811
Hesburger Espoo Vermonportti,13032,"Cafe, Coffee, and Tea House",60.220471,24.838145,0.9780420860018296,Most Affordable,4.7,60.22,24.838,60.22_24.838
Theron Catering Kalkkipellontie,13065,Restaurant,60.219664,24.830425,0.8316559926806953,Not Listed,0.0,60.22,24.83,60.22_24.83
HSL E1133 Mäkkylä,19043,Bus Stop,60.220573,24.833158,0.6465225277282869,Not Listed,0.0,60.221,24.833,60.221_24.833
Postipuunmäki,16019,Hiking Trail,60.222407,24.823225,0.9658111426782876,Not Listed,0.0,60.222,24.823,60.222_24.823
HSL E1025 Leppävaaran as. Laituri 15,19043,Bus Stop,60.219255,24.812495,0.9648480762748592,Not Listed,0.0,60.219,24.812,60.219_24.812
"HSL E1010 Leppävaaran keskus, Laituri 31",19043,Bus Stop,60.219746,24.812798,0.9781223415354487,Not Listed,0.0,60.22,24.813,60.22_24.813
Sävelpolku,16019,Hiking Trail,60.223216,24.821104,0.4872955490281055,Not Listed,0.0,60.223,24.821,60.223_24.821
HSL Leppävaaran linja-autoterminaali,19042,Bus Station,60.219347,24.811478,0.995553843437505,Not Listed,0.0,60.219,24.811,60.219_24.811
HSL E1027 Leppävaaran as. Laituri 13,19043,Bus Stop,60.219347,24.811478,0.988764225293334,Not Listed,0.0,60.219,24.811,60.219_24.811
Loc Grilli,13145,Fast Food Restaurant,60.220543,24.812953,0.9881863854512768,Most Affordable,0.0,60.221,24.813,60.221_24.813
Taste of India,13199,Indian Restaurant,60.221007,24.81363,0.9956822522912956,Affordable,0.0,60.221,24.814,60.221_24.814
Kathmandu Palace,13194,Himalayan Restaurant,60.222311,24.813504,0.986918348020096,Not Listed,8.7,60.222,24.814,60.222_24.814
HSL E1029 Leppävaaran as. Laituri 12,19043,Bus Stop,60.219355,24.810789,0.9950402080223432,Not Listed,0.0,60.219,24.811,60.219_24.811
chopCHOP,13072,Asian Restaurant,60.218097,24.809163,0.957063289513812,Affordable,0.0,60.218,24.809,60.218_24.809
HSL E1032 Leppävaaran as. Laituri 11,19043,Bus Stop,60.219384,24.810415,0.9957304056114668,Not Listed,0.0,60.219,24.81,60.219_24.81
Ravintola Mr. Sindbad,13309,Middle Eastern Restaurant,60.221007,24.81363,0.3883244249691016,Affordable,0.0,60.221,24.814,60.221_24.814
Ravintola Minttu Bistro,13065,Restaurant,60.221007,24.81363,0.4650487151089068,Not Listed,0.0,60.221,24.814,60.221_24.814
Leppävaaran hammaslääkäri,15007,Dentist,60.221111,24.813616,0.5848220734819666,Not Listed,0.0,60.221,24.814,60.221_24.814
Leppävaaran hammaslääkärikeskus Helmi Oy,15007,Dentist,60.220893,24.811847,0.2918572735590119,Not Listed,0.0,60.221,24.812,60.221_24.812
Pancho Villa,13303,Mexican Restaurant,60.218225,24.807876,0.9876085456092196,Most Affordable,0.0,60.218,24.808,60.218_24.808
Tung Hing,13099,Chinese Restaurant,60.221631,24.813544,0.9828574180189724,Most Affordable,0.0,60.222,24.814,60.222_24.814
Sizzle Station,13289,Korean Restaurant,60.218105,24.808475,0.9776729105471822,Affordable,0.0,60.218,24.808,60.218_24.808
HSL E1056 Gransinmäenportti,19043,Bus Stop,60.220049,24.804399,0.9743021781351824,Not Listed,0.0,60.22,24.804,60.22_24.804
Nokkalan Majakka,13034,Café,60.147951,24.755508,0.9960674788526668,Most Affordable,8.7,60.148,24.756,60.148_24.756
Café Merenneito,13034,Café,60.150944,24.756359,0.9897914961236576,Most Affordable,8.2,60.151,24.756,60.151_24.756
Gula Villan,13032,"Cafe, Coffee, and Tea House",60.141013,24.756997,0.3051231542965978,Expensive,7.0,60.141,24.757,60.141_24.757
Majakan Terassi,13026,BBQ Joint,60.148389,24.754972,0.9224731545240044,Affordable,0.0,60.148,24.755,60.148_24.755
Toten seinä,13073,Australian Restaurant,60.145856,24.752317,0.8850580247508065,Affordable,0.0,60.146,24.752,60.146_24.752
HSL E3113 Nokkalanniemi,19043,Bus Stop,60.149089,24.748703,0.9702091459206112,Not Listed,0.0,60.149,24.749,60.149_24.749
HSL E3112 Nokkalanniemi,19043,Bus Stop,60.148979,24.747821,0.9428420089565176,Not Listed,0.0,60.149,24.748,60.149_24.748
HSL E3129 Matinlahti,19043,Bus Stop,60.151804,24.75012,0.9692300284104588,Not Listed,0.0,60.152,24.75,60.152_24.75
HSL E3144 Nuottaniemi,19043,Bus Stop,60.147457,24.742916,0.9637405499109164,Not Listed,0.0,60.147,24.743,60.147_24.743
Nuottaniemen Koirakenttä,16033,Dog Park,60.148909,24.741818,0.1493234458515914,Not Listed,0.0,60.149,24.742,60.149_24.742
HSL E3108 Sepetlahdentie,19043,Bus Stop,60.153114,24.746825,0.4196080319738046,Not Listed,0.0,60.153,24.747,60.153_24.747
Jätemäki,16019,Hiking Trail,60.154262,24.758168,0.9591338822811832,Not Listed,0.0,60.154,24.758,60.154_24.758
Rantametsän koira-aitaus,16033,Dog Park,60.154557,24.759499,0.9583794802651644,Not Listed,0.0,60.155,24.759,60.155_24.759
HSL E3109 Sepetlahdentie,19043,Bus Stop,60.154057,24.7468,0.9749923757243062,Not Listed,0.0,60.154,24.747,60.154_24.747
Matinkylän pururata,16019,Hiking Trail,60.154619,24.759649,0.9491661450056982,Not Listed,0.0,60.155,24.76,60.155_24.76
Espoon Rantaraitti,16019,Hiking Trail,60.147736,24.739079,0.9887963275067816,Not Listed,0.0,60.148,24.739,60.148_24.739
HSL E3107 Akselinpolku,19043,Bus Stop,60.155296,24.744834,0.4617421871238021,Not Listed,0.0,60.155,24.745,60.155_24.745
Koukkupolku,16019,Hiking Trail,60.154877,24.765312,0.9879937721705911,Not Listed,0.0,60.155,24.765,60.155_24.765
Kurim,13068,American Restaurant,60.155808,24.745449,0.7697468740469655,Affordable,0.0,60.156,24.745,60.156_24.745
Vuorident Oy,15007,Dentist,60.151022,24.752655,0.0,Not Listed,0.0,60.151,24.753,60.151_24.753
Hammasanestesia ICE Oy,15007,Dentist,60.152302,24.757068,0.0,Not Listed,0.0,60.152,24.757,60.152_24.757
Rami's Coffee Oy,13032,"Cafe, Coffee, and Tea House",60.152267,24.757337,0.0,Not Listed,0.0,60.152,24.757,60.152_24.757
Iso-Vasikkasaaren kahvila,13034,Café,60.141013,24.756997,0.0,Not Listed,0.0,60.141,24.757,60.141_24.757
Hammashoitopalvelu Ojanperä Oy,15007,Dentist,60.146742,24.736686,0.0,Not Listed,0.0,60.147,24.737,60.147_24.737
HSL E1827 Trillakatu,19043,Bus Stop,60.217188,24.786759,0.9752812956453348,Not Listed,0.0,60.217,24.787,60.217_24.787
HSL E1013 Gransinmäki,19043,Bus Stop,60.221536,24.80631,0.9614612927561356,Not Listed,0.0,60.222,24.806,60.222_24.806
Espoon kaupunki Kilon terveysasema,15007,Dentist,60.218111,24.78642,0.986163946004077,Not Listed,0.0,60.218,24.786,60.218_24.786
HSL E1031 Läkkisepänkuja,19043,Bus Stop,60.221224,24.809633,0.2475883212147477,Not Listed,0.0,60.221,24.81,60.221_24.81
Kerhohuone,13016,Lounge,60.21681,24.78496,0.2418099227941766,Expensive,0.0,60.217,24.785,60.217_24.785
Ravintola Amar,13199,Indian Restaurant,60.221188,24.810218,0.9603537663921928,Affordable,0.0,60.221,24.81,60.221_24.81
HSL E3106 Akselinpolku,19043,Bus Stop,60.156294,24.744853,0.9717821543795444,Not Listed,0.0,60.156,24.745,60.156_24.745
kateW,13067,African Restaurant,60.156725,24.767115,0.6305356254313735,Affordable,0.0,60.157,24.767,60.157_24.767
HSL E3119 Nuottalahti,19043,Bus Stop,60.150258,24.736671,0.4950000802555336,Not Listed,0.0,60.15,24.737,60.15_24.737
HSL E3118 Nuottalahti,19043,Bus Stop,60.151333,24.736258,0.7587679170478805,Not Listed,0.0,60.151,24.736,60.151_24.736
Teidän Sushi,13276,Sushi Restaurant,60.22504,24.81186,0.9901125182581338,Affordable,7.7,60.225,24.812,60.225_24.812
Villa Pentry,13336,Scandinavian Restaurant,60.14519,24.736216,0.9826006003113916,Affordable,7.7,60.145,24.736,60.145_24.736
Praigs Närssiluola,13009,Cocktail Bar,60.151246,24.734899,0.521965939551532,Expensive,0.0,60.151,24.735,60.151_24.735
HSL E3121 Kalastajankuja,19043,Bus Stop,60.152785,24.727827,0.0682332546829103,Not Listed,0.0,60.153,24.728,60.153_24.728
Erikoishammasteknikko Markku Kari,15007,Dentist,60.222782,24.813492,0.672252451806552,Not Listed,0.0,60.223,24.813,60.223_24.813
Ravintola Villa Lilla,13065,Restaurant,60.222727,24.816727,0.9864528659251056,Not Listed,0.0,60.223,24.817,60.223_24.817
Orient Express,13356,Turkish Restaurant,60.16044,24.738314,0.9975120784578096,Affordable,6.7,60.16,24.738,60.16_24.738
O'Learys Iso Omena,13068,American Restaurant,60.159698,24.738207,0.9981220205133144,Affordable,6.0,60.16,24.738,60.16_24.738
HSL E3105 Anjankuja,19043,Bus Stop,60.157964,24.742247,0.3993996886085295,Not Listed,0.0,60.158,24.742,60.158_24.742
HSL E3116 Kala-Matti,19043,Bus Stop,60.157812,24.738258,0.1003675703439752,Not Listed,0.0,60.158,24.738,60.158_24.738
Hsl E3103,19043,Bus Stop,60.158403,24.740919,0.5191409447681418,Not Listed,0.0,60.158,24.741,60.158_24.741
HSL E3124 Matinniitty,19043,Bus Stop,60.159343,24.745749,0.2417457183672814,Not Listed,0.0,60.159,24.746,60.159_24.746
Freja,13336,Scandinavian Restaurant,60.159321,24.736412,0.9884432031588578,Affordable,0.0,60.159,24.736,60.159_24.736
Ravintola Freja,13065,Restaurant,60.159349,24.736039,0.6818028603072182,Not Listed,0.0,60.159,24.736,60.159_24.736
McGary’s,13388,Wings Joint,60.159856,24.739029,0.6814176337458467,Most Affordable,0.0,60.16,24.739,60.16_24.739
McGary's Wing Bar,13065,Restaurant,60.159975,24.738432,0.6737007866766943,Not Listed,0.0,60.16,24.738,60.16_24.738
