Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Tiki Bing,bars,Bars,60.1780018,24.8023268,255.1922341624477,€,5.0
Tran Tri Dung,vegan,Vegan,60.1757507,24.8009701,342.5970666450859,,5.0
Mount Nepal,himalayan,Himalayan/Nepalese,60.17799,24.8019295,237.1634188359366,€,3.8
Kilim,turkish,Turkish,60.1787531,24.8110257,742.027264044824,€€,3.6
Kalabaari,seafood,Seafood,60.17659,24.8017693,712.8751593207483,,4.0
Sumo,sushi,Sushi Bars,60.1757507,24.8043308,391.8439670071502,,3.7
Grilli Toro,steak,Steakhouses,60.1874008,24.79669,976.5846645679511,€€,3.1
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,442.4931099593473,,4.0
Tapiolan hammaslääkäriasema,dentists,Dentists,60.1758461,24.8041039,475.80198105885347,,4.0
Geronimo,bars,Bars,60.17799,24.8019295,237.1634188359366,€€,3.3
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,410.603839556982,,4.0
Tempo,salad,Salad,60.175832358695,24.8039531707764,466.11902931414966,€€,3.5
Bella,restaurants,Restaurants,60.1845207,24.8053493,731.7729394119351,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,398.2743515586795,,3.0
Fratello,italian,Italian,60.1767099,24.8008082,279.51430118101194,,3.0
Fransmanni,french,French,60.16959,24.9467201,528.7754611562792,€€€,3.0
Subway,sandwiches,Sandwiches,60.1756592,24.8018208,432.64081046489576,€,3.0
Ravintola Han,mediterranean,Mediterranean,60.1874,24.79669,956.6720010268086,,3.0
Ravintola San Luca,mediterranean,Mediterranean,60.1834602,24.7944393,543.9748821988311,€€,3.0
Tapiolan terveysasema,familydr,Family Practice,60.1785698,24.7979813,26.538423836731198,,3.0
Bar Oravanhäntä,pubs,Pubs,60.17584,24.79335,436.9570063194992,,3.0
Ravintola Vihtori,bars,Bars,60.1746712,24.8081493,629.9629018859209,,3.0
Ravintola Hemingway's,pubs,Pubs,60.17659,24.8017693,279.51430118101194,,3.0
Picnic,coffee,Coffee & Tea,60.1757813,24.8027191,442.14903188580445,,3.0
Tapiola Pizza,pizza,Pizza,60.1726112,24.8106308,889.9732476199849,,3.0
Hesburger,burgers,Burgers,60.176724416803,24.78198301164,915.289012337397,,3.0
Sherlock,pubs,Pubs,60.17607,24.80074,353.8957495250667,,2.5
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,452.9421365691598,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,381.97783618007486,,2.0
Da You Life,sushi,Sushi Bars,60.1746712,24.8081493,656.5359250953315,,1.0
Beef House,steak,Steakhouses,60.1875701,24.7970562,976.5846645679511,,1.0
Pinto B'staurant,thai,Thai,60.1876219771893,24.9641126468138,772.0469202146398,€,4.7
Lie Mi,vietnamese,Vietnamese,60.1857213,24.961577,980.2311737516491,€€,4.8
Kaiku,danceclubs,Dance Clubs,60.1837558848643,24.9598434879193,1172.6376122278027,€€,4.4
Lihakauppa Roslund,burgers,Burgers,60.1897720412185,24.9717521735413,318.3053983615982,€€,4.3
Onda,mediterranean,Mediterranean,60.184314945045,24.9601788186547,1123.5155869829762,€€,4.2
Fafa's,mideastern,Middle Eastern,60.1870973757324,24.9662411326682,681.7743346550075,€,4.2
Kuudes Linja,danceclubs,Dance Clubs,60.1837471809973,24.9595722556114,1185.6794323946303,€€€,4.1
Kombo,tapasmallplates,Tapas/Small Plates,60.1883408,24.964871,712.0272356951457,,4.1
Social Burgerjoint,burgers,Burgers,60.1884023,24.9645183,729.8743081840913,,4.0
SOUP Kallio,vegetarian,Vegetarian,60.1870364343619,24.9655186157729,721.0742849868866,,5.0
Happy Garden,chinese,Chinese,60.188549,24.9603004,936.6839158977351,€,4.0
B-Side Bar,bars,Bars,60.1897888,24.9725208,344.22838404538766,€€,5.0
Tislaamo,cocktailbars,Cocktail Bars,60.1903838,24.9720839,311.81765923854437,,5.0
Työväen Arkiston säätiö,libraries,Libraries,60.18566,24.96679,799.0174389090354,,5.0
Kahvila Päijänne,cafeteria,Cafeteria,60.19232,24.9638,804.1577843154793,,5.0
Moko Market & Cafe,homedecor,Home Decor,60.1864332,24.9673314,663.316257940045,€€,4.3
B-Smokery,burgers,Burgers,60.190321285681,24.972456738434,290.08817495958147,€€,4.0
Mäkikupla,bars,Bars,60.1859547635991,24.9602182141077,1037.7919788843535,€,3.9
Kellohalli,restaurants,Restaurants,60.1902503967285,24.9718322753906,321.5386163810265,€€,3.9
Thai Street Food,thai,Thai,60.1875324615117,24.9644860184184,755.2562590439815,,4.5
Työväenliikkeen Kirjasto,libraries,Libraries,60.1854706,24.9662094,825.3552780925608,,4.0
Kahvila-ravintola Palema,modern_european,Modern European,60.18979,24.97252,344.22838404538766,,4.5
Vallilan kirjasto,libraries,Libraries,60.1923294,24.9625397,882.8886032547799,,3.7
Bar Loosister,bars,Bars,60.187098,24.9611024,948.2009750034753,€€,3.6
Alia,buffets,Buffets,60.1813583,24.9941502,1309.8505932818043,€€€,4.0
Siltanen,bars,Bars,60.184269,24.9600296,1191.031303340805,€€,3.5
Iltakoulu,bars,Bars,60.1883799480681,24.9595212936401,1003.0696872974263,€,3.5
William K.,bars,Bars,60.1875083689417,24.9609177429916,945.7152977111756,€€,3.3
Pikku-Nepal,himalayan,Himalayan/Nepalese,60.1845779,24.9837379,553.06039445503,,4.0
Codle,vietnamese,Vietnamese,60.18635,24.96195,943.7245870954619,,4.0
Sivuraide,hotdogs,Fast Food,60.1880302,24.9619598,861.4847269212429,€,3.3
Bar Lepakkomies,bars,Bars,60.1877078773224,24.9596607685089,1008.347113004503,€€,3.2
Hermannin Pizza Kebab,turkish,Turkish,60.1948586,24.9664707,850.1710929453093,€€,3.2
Madame Kurvi,italian,Italian,60.18759,24.96348,814.0319953055456,€€,3.2
Nilgiri,himalayan,Himalayan/Nepalese,60.1883969496794,24.9645128846169,730.2774466927339,,3.7
Kurvitar,divebars,Dive Bars,60.1883583,24.9627991,817.1516862944045,€,3.0
Roots Helsinki,yoga,Yoga,60.1955171,24.9608107,1133.0753657253922,€€,4.0
Mimin herkut,foodstands,Food Stands,60.1874412,24.9596879,1013.4953896303037,€,4.0
Brasileira,brazilian,Brazilian,60.1905831594635,24.9782861038714,117.64180167300398,,4.0
Nepalilainen ravintola Lali Gurans,himalayan,Himalayan/Nepalese,60.19034,24.97531,218.02998573455446,€,4.0
Eesti Maja,libraries,Libraries,60.1859207,24.9696503,467.61672968479274,,4.0
Kolme Kaisaa,divebars,Dive Bars,60.1874008,24.9625206,865.1835638105492,,3.0
Bar Bronco,restaurants,Restaurants,60.1866417,24.9618797,935.1725636751185,,3.3
Hämeentien Hammaskeskus,dentists,Dentists,60.187439,24.9639797,764.1581840690296,,3.5
Bambu,asianfusion,Asian Fusion,60.1859767940288,24.9615022647919,971.8225667176013,€€,2.6
Westminster,pizza,Pizza,60.1965408,24.9618301,1151.4290519684293,€,2.8
Ho's Food,chinese,Chinese,60.1903534,24.9722457,302.2864153012478,€€,2.5
Ravintola Lämpö,restaurants,Restaurants,60.1842194,24.9754009,669.214987875447,,2.8
Luckiefun's Restaurant,sushi,Sushi Bars,60.1868012,24.9659969,748.0564035886418,,3.0
Grillsson,steak,Steakhouses,60.1858071,24.9614414,982.8356389440509,€€€,3.0
Wok Up,asianfusion,Asian Fusion,60.1621231,24.7387956,744.898362669277,€,5.0
Popomama,chinese,Chinese,60.16152,24.7377,877.7259785483769,,5.0
Hammaslääkäri Mari Peltola,dentists,Dentists,60.17357,24.7281,1010.4452416683608,,5.0
Hammaslääkäri Merikallio Minna,generaldentistry,General Dentistry,60.16151,24.7403799,785.3346941918658,,5.0
Classic Pizza,pizza,Pizza,60.1615181,24.7376995,717.226640673462,€€,4.0
Kirjasto Omena,libraries,Libraries,60.161561119635,24.7378635406494,821.8914208113408,,3.9
Korean Kitchen,korean,Korean,60.1627951123895,24.7379892072772,693.7975498348768,,4.0
Viikinkiravintola Harald,scandinavian,Scandinavian,60.1600889120288,24.7381458431482,970.4566375664391,,3.8
Olarius,karaoke,Karaoke,60.1757488459471,24.7340100733122,971.1985257671162,,4.0
Hesburger,burgers,Burgers,60.1615181,24.7376995,717.226640673462,,4.0
Decanter Wine Bar & Shop,professional,Professional Services,60.1615181,24.7376995,717.226640673462,€€€,4.0
Puosun Grilli,foodstands,Food Stands,60.162187184085,24.7397347167134,721.5511191046888,,4.0
Niittylounas,buffets,Buffets,60.16452,24.72961,881.4869094651243,€,4.0
Vaappuva Ankka,beerbar,Beer Bar,60.17199,24.72529,1073.07909375687,€,4.0
Hanko Sushi,sushi,Sushi Bars,60.1615181,24.7376995,717.226640673462,€€,4.0
Road House,mideastern,Middle Eastern,60.1726074,24.7272797,984.2148961056313,,2.5
Sports Academy,sportsbars,Sports Bars,60.1615181,24.7376995,717.226640673462,€€,3.0
Olarin Krouvi,divebars,Dive Bars,60.1719894,24.7252903,1070.978588799212,€,3.0
Olarin Vanha Mestari,turkish,Turkish,60.1734695,24.7254505,1123.1946452531201,€,3.0
Salaattiasema,salad,Salad,60.1614943523109,24.7370320253289,847.1447198826172,,3.0
Decanter,restaurants,Restaurants,60.1615181,24.7376995,717.226640673462,,3.0
Retro,modern_european,Modern European,60.1615181,24.7376995,877.7259785483769,,3.0
The Lucky Bastard,burgers,Burgers,60.1610408236697,24.7378606574847,875.753318920928,,2.5
Ravintola SiipiWeikot IsoOmena,restaurants,Restaurants,60.16152,24.7377,877.7259785483769,€€,2.5
Ison Omenan Hammaslääkärit,dentists,Dentists,60.1626892,24.7368393,717.226640673462,,2.0
Goodwin,scandinavian,Scandinavian,60.16152,24.7377,877.7259785483769,,1.0
Pizzarium,pizza,Pizza,60.1616351657682,24.7375121785607,821.9184418112353,,1.0
Pinto B'staurant,thai,Thai,60.1876219771893,24.9641126468138,958.5750164628452,€,4.7
Lie Mi,vietnamese,Vietnamese,60.1857213,24.961577,932.0950326645453,€€,4.8
Soi soi,vegetarian,Vegetarian,60.1884311,24.9587276,1236.9788882387081,€,4.4
Kaiku,danceclubs,Dance Clubs,60.1837558848643,24.9598434879193,928.8214439035169,€€,4.4
Lihakauppa Roslund,burgers,Burgers,60.1897720412185,24.9717521735413,969.5551868287012,€€,4.3
Bali Bagus Helsinki,indonesian,Indonesian,60.1797194,24.9612648,828.1007695264066,,5.0
Bali Brunch,indonesian,Indonesian,60.1887,24.9578,1277.0348323232472,,5.0
Onda,mediterranean,Mediterranean,60.184314945045,24.9601788186547,931.6314286861863,€€,4.2
Svenska Klubben,restaurants,Restaurants,60.1740494,24.9593201,1215.948598977544,€€€€,4.7
Fafa's,mideastern,Middle Eastern,60.1870973757324,24.9662411326682,837.0962641155423,€,4.2
Kolme Kruunua,scandinavian,Scandinavian,60.174376987984,24.958932832065,1213.6383813671941,€€,4.2
Kuudes Linja,danceclubs,Dance Clubs,60.1837471809973,24.9595722556114,942.8858198159454,€€€,4.1
Street Gastro,foodtrucks,Food Trucks,60.1884589554812,24.9578529596329,1276.3987461671798,€,4.1
Kombo,tapasmallplates,Tapas/Small Plates,60.1883408,24.964871,992.3374891345852,,4.1
Ton Khaow,thai,Thai,60.1873901678806,24.9591993060961,1145.0512931027722,,5.0
Social Burgerjoint,burgers,Burgers,60.1884023,24.9645183,1009.7759740510121,,4.0
SOUP Kallio,vegetarian,Vegetarian,60.1870364343619,24.9655186157729,858.0789506005182,,5.0
Happy Garden,chinese,Chinese,60.188549,24.9603004,1157.3889248126106,€,4.0
B-Side Bar,bars,Bars,60.1897888,24.9725208,988.2791930893468,€€,5.0
Norilla,comfortfood,Comfort Food,60.1732351,24.9590707,1283.9660450558324,,5.0
Työväen Arkiston säätiö,libraries,Libraries,60.18566,24.96679,692.9822088158754,,5.0
Moko Market & Cafe,homedecor,Home Decor,60.1864332,24.9673314,741.7726975727521,€€,4.3
B-Smokery,burgers,Burgers,60.190321285681,24.972456738434,1021.0224626921787,€€,4.0
Savu,scandinavian,Scandinavian,60.1736097865764,24.9685359710627,947.1253217212125,€€€€,3.9
Mäkikupla,bars,Bars,60.1859547635991,24.9602182141077,1009.7635550451721,€,3.9
Kellohalli,restaurants,Restaurants,60.1902503967285,24.9718322753906,1020.3286447281895,€€,3.9
Thai Street Food,thai,Thai,60.1875324615117,24.9644860184184,937.2795325984272,,4.5
Työväenliikkeen Kirjasto,libraries,Libraries,60.1854706,24.9662094,676.8950201443158,,4.0
Kahvila-ravintola Palema,modern_european,Modern European,60.18979,24.97252,988.2791930893468,,4.5
Cafelito Cafe & Deli,coffee,Coffee & Tea,60.1870990565341,24.9590145102328,1134.604728470994,,4.5
Ravintola Tanner,restaurants,Restaurants,60.1832526388696,24.9590720053514,955.4305833959625,,4.5
Tervasaaren koirapuisto,pets,Pets,60.1724701,24.9559498,1058.0153457773238,,4.0
Zinnkeller,german,German,60.1744034863905,24.9583420690043,1237.2384230309954,€€,3.7
Pengerpuisto,dog_parks,Dog Parks,60.1853652415118,24.9581578790346,1080.0858634383267,,3.7
Bar Loosister,bars,Bars,60.187098,24.9611024,1041.620157756151,€€,3.6
Sir Oliver,restaurants,Restaurants,60.1819,24.9569607,737.4424814591104,€€,3.6
Cafe Pequeño,soup,Soup,60.1884747,24.9588095,1236.6286469279585,€,4.0
Bar Mucava,lounges,Lounges,60.1836586,24.9581699,994.4282259938608,€,3.5
Siltanen,bars,Bars,60.184269,24.9600296,944.6663967384485,€€,3.5
Iltakoulu,bars,Bars,60.1883799480681,24.9595212936401,1199.889746746054,€,3.5
Ravintolalaiva Wäiski,restaurants,Restaurants,60.1788483,24.9583206,985.0168002993239,,3.4
Hilpeä Hauki,bars,Bars,60.1886292,24.9597397,1218.4300963186563,€€€,3.4
William K.,bars,Bars,60.1875083689417,24.9609177429916,1078.2821272959602,€€,3.3
Pikku-Nepal,himalayan,Himalayan/Nepalese,60.1845779,24.9837379,646.2897013900391,,4.0
Codle,vietnamese,Vietnamese,60.18635,24.96195,971.1739793417416,,4.0
Sivuraide,hotdogs,Fast Food,60.1880302,24.9619598,1050.9898292340017,€,3.3
Bar Lepakkomies,bars,Bars,60.1877078773224,24.9596607685089,1146.1966987819678,€€,3.2
Kultapalmu,pubs,Pubs,60.1882594922008,24.9588048903519,1221.5270758050617,€,3.2
Madame Kurvi,italian,Italian,60.18759,24.96348,988.5783946658216,€€,3.2
Nilgiri,himalayan,Himalayan/Nepalese,60.1883969496794,24.9645128846169,1009.4974711194718,,3.7
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,103.46391366214627,€€,4.8
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,1050.9293214610775,€,4.5
Ravintola Tapiontori,restaurants,Restaurants,60.1770287,24.8045502,400.1961048480902,,5.0
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,113.57085429733355,,4.0
Grilli Ribis,bbq,Barbeque,60.17659,24.8017693,605.4778390220196,,5.0
Tuuliniityn koirapuisto,dog_parks,Dog Parks,60.1714554,24.7994251,1027.3674281370631,,5.0
Tiki Bing,bars,Bars,60.1780018,24.8023268,485.84826580020393,€,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,920.1433420421423,,4.3
Tran Tri Dung,vegan,Vegan,60.1757507,24.8009701,668.1386129290346,,5.0
Mount Nepal,himalayan,Himalayan/Nepalese,60.17799,24.8019295,506.09179620339876,€,3.8
Kilim,turkish,Turkish,60.1787531,24.8110257,36.935537325898764,€€,3.6
Kalabaari,seafood,Seafood,60.17659,24.8017693,519.9648659709583,,4.0
Sumo,sushi,Sushi Bars,60.1757507,24.8043308,611.9415719106196,,3.7
Grilli Toro,steak,Steakhouses,60.1874008,24.79669,1251.862196486618,€€,3.1
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,416.09039746621943,,4.0
Tapiolan hammaslääkäriasema,dentists,Dentists,60.1758461,24.8041039,491.77833836011956,,4.0
Geronimo,bars,Bars,60.17799,24.8019295,506.09179620339876,€€,3.3
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,380.77877654880524,,4.0
Tempo,salad,Salad,60.175832358695,24.8039531707764,503.51732301877854,€€,3.5
Bella,restaurants,Restaurants,60.1845207,24.8053493,699.3346579885214,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,367.67409569320375,,3.0
Fratello,italian,Italian,60.1767099,24.8008082,605.4778390220196,,3.0
Fransmanni,french,French,60.16959,24.9467201,267.35677409791805,€€€,3.0
Subway,sandwiches,Sandwiches,60.1756592,24.8018208,597.9826982918615,€,3.0
Ravintola Han,mediterranean,Mediterranean,60.1874,24.79669,1246.1734715959865,,3.0
Ravintola San Luca,mediterranean,Mediterranean,60.1834602,24.7944393,1044.0312779358078,€€,3.0
Tapiolan terveysasema,familydr,Family Practice,60.1785698,24.7979813,711.52812860658,,3.0
Bar Oravanhäntä,pubs,Pubs,60.17584,24.79335,1035.0065170727164,,3.0
Ravintola Vihtori,bars,Bars,60.1746712,24.8081493,595.2114837844482,,3.0
Ravintola Hemingway's,pubs,Pubs,60.17659,24.8017693,605.4778390220196,,3.0
Picnic,coffee,Coffee & Tea,60.1757813,24.8027191,647.6942245600286,,3.0
Tapiola Pizza,pizza,Pizza,60.1726112,24.8106308,558.5850346941222,,3.0
Sherlock,pubs,Pubs,60.17607,24.80074,645.6007899664197,,2.5
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,482.41963728439555,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,486.1579139370477,,2.0
Da You Life,sushi,Sushi Bars,60.1746712,24.8081493,592.8342225710226,,1.0
Beef House,steak,Steakhouses,60.1875701,24.7970562,1251.862196486618,,1.0
Spice Garden,indpak,Indian,60.22902,24.8136024,734.7188579402496,,4.4
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,411.0440891226686,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,910.6156089087095,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,474.2074721459078,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,828.9537762878641,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,872.870223742889,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,735.946518592286,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,783.0537037490024,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,458.11595668356273,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,758.5711169132121,€€,3.2
Blue Jay,divebars,Dive Bars,60.2265507,24.8128074,554.88368583177,,3.7
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,895.4905012036994,€€,3.7
Teidän Sushi,sushi,Sushi Bars,60.2250563903547,24.8118255418909,518.3522133519061,€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,358.6407368597368,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,895.4905012036994,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,882.9715064086171,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,882.9715064086171,€,3.3
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,751.5046171827768,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,806.6293676110312,€€,2.6
Hesburger,burgers,Burgers,60.2229385,24.8456402,1041.548083364519,€,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,490.7075891587264,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,668.8844243826155,,3.0
Topparoikan koirapuisto,dog_parks,Dog Parks,60.2294312,24.8190098,733.2123631631567,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,680.3019391104776,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,954.9843328992977,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,832.3816367127001,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,573.6454482593205,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,820.4564449506076,€,2.5
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,905.1682818747355,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,895.4905012036994,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,882.9715064086171,€,1.5
Hammaslääkäri Mari Peltola,dentists,Dentists,60.17357,24.7281,987.603789947909,,5.0
Lukupuron koirapuisto,dog_parks,Dog Parks,60.1817709013596,24.7625178622328,1363.806107267663,,5.0
Olarius,karaoke,Karaoke,60.1757488459471,24.7340100733122,724.9010369736039,,4.0
Olarin koirapuisto,dog_parks,Dog Parks,60.1773109,24.7409496,733.3237288892436,,4.0
Deliroom Ukkohauki,salad,Salad,60.1708261146305,24.7637309761944,1021.1316353313964,,4.0
Niittylounas,buffets,Buffets,60.16452,24.72961,1276.3785191994057,€,4.0
Road House,mideastern,Middle Eastern,60.1726074,24.7272797,990.3237940873324,,2.5
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,1074.5366406967735,,4.0
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,1107.4571071732794,€,3.5
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,911.093824412623,,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,988.7272338290805,€,3.0
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,1239.2909569764122,,2.0
Sävellys,indpak,Indian,60.2041442623076,24.8048747945094,193.34471087343746,,2.0
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,254.7481425929837,€€,4.8
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,749.1910814060797,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,1070.9237943444418,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,955.4670571568904,€,4.3
Ravintola Tapiontori,restaurants,Restaurants,60.1770287,24.8045502,726.4167662111892,,5.0
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,261.3103419630504,,4.0
Grilli Ribis,bbq,Barbeque,60.17659,24.8017693,943.8097888008494,,5.0
Tuuliniityn koirapuisto,dog_parks,Dog Parks,60.1714554,24.7994251,1275.9874703019366,,5.0
Tiki Bing,bars,Bars,60.1780018,24.8023268,837.1162796323434,€,5.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,871.4105440995787,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,776.5111514857252,,4.3
Tran Tri Dung,vegan,Vegan,60.1757507,24.8009701,995.7433959042154,,5.0
Mount Nepal,himalayan,Himalayan/Nepalese,60.17799,24.8019295,857.3928604182857,€,3.8
Kilim,turkish,Turkish,60.1787531,24.8110257,332.2012575398138,€€,3.6
Kalabaari,seafood,Seafood,60.17659,24.8017693,733.6794610072828,,4.0
Täffä,restaurants,Restaurants,60.1861,24.8330708,1184.5518914096422,€,4.0
Sumo,sushi,Sushi Bars,60.1757507,24.8043308,930.8837329910756,,3.7
Kylä,modern_european,Modern European,60.1766391712164,24.8047194747004,737.7078298384929,,4.0
Tapiolan hammaslääkäriasema,dentists,Dentists,60.1758461,24.8041039,795.4112265866829,,4.0
Geronimo,bars,Bars,60.17799,24.8019295,857.3928604182857,€€,3.3
Suomen Keinojuuriklinikka,generaldentistry,General Dentistry,60.1764908,24.8043594,717.5296485465801,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,900.3971142333063,€,4.0
Tempo,salad,Salad,60.175832358695,24.8039531707764,809.0830773763486,€€,3.5
Bella,restaurants,Restaurants,60.1845207,24.8053493,915.9897391542493,€€,3.5
Tapiolan kirjasto,libraries,Libraries,60.1775611379062,24.8047578334808,710.4604639380965,,3.0
Fratello,italian,Italian,60.1767099,24.8008082,943.8097888008494,,3.0
Fransmanni,french,French,60.16959,24.9467201,591.9889439775378,€€€,3.0
Subway,sandwiches,Sandwiches,60.1756592,24.8018208,908.3354706392722,€,3.0
Ravintola Vihtori,bars,Bars,60.1746712,24.8081493,847.6105220015626,,3.0
Ravintola Hemingway's,pubs,Pubs,60.17659,24.8017693,943.8097888008494,,3.0
Picnic,coffee,Coffee & Tea,60.1757813,24.8027191,955.9019252090944,,3.0
Tapiola Pizza,pizza,Pizza,60.1726112,24.8106308,679.3841436419685,,3.0
Sherlock,pubs,Pubs,60.17607,24.80074,971.3167816292466,,2.5
Funky Burger,sportsbars,Sports Bars,60.1760648624514,24.8040697040996,793.2529447666665,€€€,1.7
Fusion Square,buffets,Buffets,60.1764908,24.8043594,814.3537871981554,,2.0
Da You Life,sushi,Sushi Bars,60.1746712,24.8081493,835.195559213801,,1.0
Lukupuron koirapuisto,dog_parks,Dog Parks,60.1817709013596,24.7625178622328,964.9962454942117,,5.0
Olarin koirapuisto,dog_parks,Dog Parks,60.1773109,24.7409496,934.5123022369662,,4.0
Deliroom Ukkohauki,salad,Salad,60.1708261146305,24.7637309761944,760.4461277445055,,4.0
Tony's Corner,indpak,Indian,60.1789253048997,24.8128153913598,986.2139480899443,€€,4.8
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,851.7729379711849,€,4.5
X-Burger,burgers,Burgers,60.1836205,24.8313007,950.8181065337035,€,4.3
LN-Sushi Art,sushi,Sushi Bars,60.1792297,24.8125305,1001.196809238376,,4.0
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,275.0959078736894,,5.0
Kilim,turkish,Turkish,60.1787531,24.8110257,1058.5092450086897,€€,3.6
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,820.2216705334088,€,4.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,520.5493336180883,,2.5
Lukupuron koirapuisto,dog_parks,Dog Parks,60.1817709013596,24.7625178622328,1041.3904801302986,,5.0
Olarius,karaoke,Karaoke,60.1757488459471,24.7340100733122,1132.841469713659,,4.0
Olarin koirapuisto,dog_parks,Dog Parks,60.1773109,24.7409496,890.2431977219293,,4.0
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,594.2548958020177,€,4.5
Dipoli Kokous- ja Kongressipalvelut,venues,Venues & Event Spaces,60.1850123138,24.832028622549,711.3451759605668,,4.7
X-Burger,burgers,Burgers,60.1836205,24.8313007,575.5919841630479,€,4.3
Ravintola Keilalahden Ranta,buffets,Buffets,60.1768472,24.8327116,254.15339170835585,,5.0
Ravintola Fat Lizard,brasseries,Brasseries,60.1855191298138,24.8204276699158,1102.8729893578238,,4.3
Täffä,restaurants,Restaurants,60.1861,24.8330708,813.5007596449667,€,4.0
Pitopalvelu Lady,food,Food,60.1808281,24.8498592,877.2236561313152,,4.0
Calori,restaurants,Restaurants,60.1824396500392,24.8318433288314,442.9634098253019,€,4.0
Delivo,delis,Delis,60.1815780162625,24.8506035434628,911.2134163477896,,3.5
Old Jerusalem,mideastern,Middle Eastern,60.180787784306,24.8500825177459,857.4361208128696,,3.0
Let's play | Amica,restaurants,Restaurants,60.178475346532,24.8357256129384,49.999701417325255,,2.5
MAUKAS,breakfast_brunch,Breakfast & Brunch,60.1828465,24.8280796,377.48989784523184,€,4.5
