Name,Category ID,Category Name,Latitude,Longitude,Distance,Popularity,Price,Rating,Description
Taivallahti,13065,Restaurant,60.175668,24.913288,811,0.9730133841975948,,6.6,
Gastropub Stone's,13031,Burger Joint,60.169095,24.942404,995,0.9947950342687185,2.0,6.4,"Stone´s tuo elämästä nautiskelevien ulottuville parhaista lähitoimittajien raaka-aineista valmistettuja burgereita sekä kattavan valikoiman erikoisoluita vaativampaankin makuun. Ruoassa ja juomassa painotetaan paikallisuutta ja luomua, sillä asiakkaille halutaan tarjota aitoja makuelämyksiä."
Fazer Food & Co,13065,Restaurant,60.17376,24.93808,780,0.9928552954868745,,6.4,"Helsingin keskustan sydämessä, keskustakirjasto Oodissa sijaitseva Fazer Food & Co -ravintolamme tarjoaa perinteisiä suomalaisia makuja sesonginmukaisella twistillä. Tervetuloa viikon jokaisena päivänä!"
Praha,13006,Beer Bar,60.169442,24.940401,878,0.9980036855036855,2.0,6.3,
Kalevan Krouvi,13018,Pub,60.164056,24.92822,814,0.9892586964955385,1.0,6.2,
Vltava,13003,Bar,60.171394,24.939717,819,0.9979390275442908,2.0,6.1,"Vltava on suurenmoinen tšekkiläinen ravintola. Yli 100-vuotiaan jugendrakennuksen kolme erilaista ravintolakerrosta tarjoavat tunnelmallisen ympäristön tutustumisille, tapaamisille, seurustelulle ja hauskanpidolle maailman parhaiden oluiden parissa, tšekkiläisten ruokien siivittämänä."
Ravintola Villi Wäinö,13018,Pub,60.167778,24.93983,908,0.9920874822190612,3.0,5.9,Experience the largest Finnish microbrew selection in the world!
Central Library Oodi (Keskustakirjasto Oodi),12080,Library,60.173705,24.938034,550,0.9997575326522695,,9.3,
Cafetoria roastery,13034,Café,60.173352,24.923222,287,0.9910933660933661,1.0,9.2,
Kaffecentralen,13034,Café,60.167698,24.932702,753,0.9952557222294064,2.0,8.9,
Thai Vegan Kitchen,13377,Vegan and Vegetarian Restaurant,60.166772,24.929654,818,0.9922814560972456,2.0,8.7,
Pueblo Bar y Taqueria,13303,Mexican Restaurant,60.165336,24.92937,976,0.98208974524764,2.0,8.6,"A great place to hang out, eat some wonderful Mexican food with Mexican & Latin American coctails. Great staff, great athmosphere and also hosting some really nice events."
Ravintola KuuKuu,13003,Bar,60.175303,24.925023,220,0.9866804603646709,3.0,8.4,"Ravintola KuuKuu, Helsinki - Baari & keittiö Töölön sydämessä. Ravintola KuuKuu on kotimainen kortteliravintola Helsingissä, jossa tehdään hyvää ruokaa perinteisistä mauista modernilla keittotaidolla..."
La Torrefazione,13034,Café,60.170754,24.936207,578,0.9975187508082245,1.0,8.4,
Osteria dei Gusti,13065,Restaurant,60.173567,24.931654,199,0.9854357946463209,,8.3,"avintola Gusti kutsuu nauttimaan perinteikkäästä Välimeren tunnelmasta, herkullisesta ruoasta sekä asiantuntemuksella valituista viineistä."
Musiikkitalo,10037,Concert Hall,60.173516,24.934199,337,0.9988523212207423,,8.2,"Kaikille avoin konserttikeskus ja kohtauspaikka. Musiikkitalo on kaikille avoin konserttikeskus ja kohtauspaikka Helsingin keskustassa. 1704-paikkaisen, erityisesti akustiselle musiikille suunnitellun Konserttisalin lisäksi talossa on viisi pienempää salia, joilla kaikilla on erilainen, tarkoituk..."
Café Tin Tin Tango,13034,Café,60.178467,24.925234,512,0.9968317599896547,2.0,8.2,"Mannermainen kahvila-ravintola Helsingissä. Café Tin Tin Tango, tuttavallisemmin Tintti tai kotoisasti olohuone, kutsuu sinut heti aamulla pöytään nauttimaan runsaan aamiaisen. Päivän edetessä tarjolla on mm. leivonnaisia, toasteja ja salaatteja sekä lounasta..."
Putte's Bar & Pizza,13003,Bar,60.167468,24.939078,951,0.9910691193585931,2.0,8.0,
The Plaza - Wine & Craft Beer,13025,Wine Bar,60.1691,24.934947,669,0.9981976593818699,2.0,7.9,
Pub Peräkammari,13006,Beer Bar,60.167731,24.937404,871,0.9889919824130351,,7.9,
Ateljee Bar,13013,Hotel Bar,60.167947,24.939173,914,0.9915217250743567,3.0,7.8,"Climb the hotel's spiral staircase to Ateljee Bar at the top of the city (70 m high). It is hard to say what the major attraction is: is it the iced Mojitos, the works of young artists or the magnificent views over Helsinki?"
Junk y Vegan,13377,Vegan and Vegetarian Restaurant,60.172207,24.9376,560,0.9744035303245829,2.0,7.8,
SalamaNation,13006,Beer Bar,60.167384,24.935229,841,0.996468058968059,,7.8,"We are SalamaNation, a bar that focuses on craft beer. We have 20 taps and good selection of cans & bottles. We will have also your favourite beer cocktails and of course wines."
Street Pride,13011,Gay Bar,60.16655028686842,24.930920898914337,852,0.9891617095564464,2.0,7.8,
Ravintola Lasipalatsi,13032,"Cafe, Coffee, and Tea House",60.170032,24.936409,640,0.9894688348635717,,7.7,
Woolshed Bar & Kitchen,13003,Bar,60.173562,24.939111,604,0.9968802534592008,2.0,7.6,"Bar, Huge sunny terrace, Australian steaks, Premium Burgers, Craft beers, Craft ciders, Wine, Sparkling, Authentic unique experience, Live music, Open till late"
St. Urho's Pub,13006,Beer Bar,60.174081,24.931479,181,0.9950698305961464,2.0,7.6,"Urhollisesti hyvän oluen puolesta. St. Urho's Pub eli Urkki on konstailematon olutravintola, jonka perinteet ulottuvat jo yli neljän vuosikymmenen taakse. Oluenystävän keitaan listalla on yli 100 olutmerkkiä, joten ahkerimmallekin mallastieteilijälle riittää tutkittavaa pitkäksi aikaa..."
Leijuva Lahna,13006,Beer Bar,60.166817,24.934565,882,0.9882726626147679,3.0,7.5,"Leijuva Lahna on klassinen, mutta samalla kepeä olutravintola. Ravintolassa on 74 asiakaspaikkaa, 18 henkilön kabinetti sekä kesäterassi. Lahnan tiskillä on vaikuttava 19 olut- ja siiderihanan rivistö. Olutvalikoima on painottunut belgialaisiin tuotteisiin."
Storyville,10040,Jazz and Blues Venue,60.17385,24.931986,217,0.9901396611922928,,7.5,
Ravintola Mount Everest-Kamppi,13194,Himalayan Restaurant,60.167119,24.927652,776,0.9830434501487133,1.0,7.4,"We are humbly proud to serve the unique tastes from the Mountains of Nepal since 1999. Mr. Sharma being the first Nepalese to venture into the food and hospitality business since 1989, an authentic taste of Nepalese cuisine to invigorate your senses is guaranteed!"
WineCellars,13025,Wine Bar,60.167451,24.93797,915,0.967388141730247,2.0,7.4,
Bar Bhangra,13003,Bar,60.174682,24.921828,358,0.9761008017586965,2.0,7.4,
Bierhaus München,13006,Beer Bar,60.173562,24.939111,606,0.9958053148842623,,7.3,
Eerikin Pippuri,13145,Fast Food Restaurant,60.166621,24.933111,874,0.9941969481443166,2.0,7.3,Kebab
Teerenpeli Helsinki,13006,Beer Bar,60.170215,24.933477,528,0.9956275054959266,3.0,7.2,
Sky Express,13064,Pizzeria,60.16828,24.935268,760,0.988967735678262,1.0,7.0,
Robert's Coffee Citykäytävä,13034,Café,60.16914,24.941446,916,0.997599573257468,2.0,6.9,
Cafe Ateneum Oy,13310,Modern European Restaurant,60.170089,24.944016,981,0.990236648131385,,6.9,Ateneum Bistro serves classic Finnish bistro dishes with a modern twist.
The Old Irish Pub,13010,Dive Bar,60.167879,24.940609,973,0.9970418983576879,,6.8,
Phở Việt - Vietnamese Kitchen,13379,Vietnamese Restaurant,60.167793,24.937554,870,0.988507047717574,2.0,6.7,
Manala,13003,Bar,60.174074,24.931374,175,0.9932513254881676,2.0,6.7,"Pirullisen hyvää, piirun verran pitempään - Tervetuloa Manalaan!. Rento ruokaravintola ja baari Helsingin Etu-Töölössä, Eduskuntatalon ja Kansallismuseon välissä. Tarjolla herkullista rakkaudella valmistettua ruokaa, laadukas viini- ja olutvalikoima sekä pirun hyviä juomasekoituksia..."
Itsudemo,13276,Sushi Restaurant,60.17058,24.934274,515,0.988159511185827,2.0,6.7,"Tarjoamme joka päivä edullisen sushibuffetin niin lounaalla kuin illallisellakin. Buffetissa on tarjolla kattava valikoima erilaisia susheja sekä Teppanyaki grilli. Meiltä löytyy lisäksi À la carte -lista, ja ruoka on myös mahdollista ottaa mukaan."
Taivallahti,13065,Restaurant,60.175668,24.913288,842,0.9730133841975948,,6.6,
Gastropub Stone's,13031,Burger Joint,60.169095,24.942404,962,0.9947950342687185,2.0,6.4,"Stone´s tuo elämästä nautiskelevien ulottuville parhaista lähitoimittajien raaka-aineista valmistettuja burgereita sekä kattavan valikoiman erikoisoluita vaativampaankin makuun. Ruoassa ja juomassa painotetaan paikallisuutta ja luomua, sillä asiakkaille halutaan tarjota aitoja makuelämyksiä."
Fazer Food & Co,13065,Restaurant,60.17376,24.93808,546,0.9928552954868745,,6.4,"Helsingin keskustan sydämessä, keskustakirjasto Oodissa sijaitseva Fazer Food & Co -ravintolamme tarjoaa perinteisiä suomalaisia makuja sesonginmukaisella twistillä. Tervetuloa viikon jokaisena päivänä!"
Praha,13006,Beer Bar,60.169442,24.940401,850,0.9980036855036855,2.0,6.3,
Vltava,13003,Bar,60.171394,24.939717,704,0.9979390275442908,2.0,6.1,"Vltava on suurenmoinen tšekkiläinen ravintola. Yli 100-vuotiaan jugendrakennuksen kolme erilaista ravintolakerrosta tarjoavat tunnelmallisen ympäristön tutustumisille, tapaamisille, seurustelulle ja hauskanpidolle maailman parhaiden oluiden parissa, tšekkiläisten ruokien siivittämänä."
Deliberi K7,13065,Restaurant,60.169584,24.943502,983,0.9964518944782103,,6.1,
Iguana,13003,Bar,60.169267,24.942645,962,0.9876180007758956,1.0,6.0,
Ravintola Villi Wäinö,13018,Pub,60.167778,24.93983,952,0.9920874822190612,3.0,5.9,Experience the largest Finnish microbrew selection in the world!
Apollo Live Club,10039,Music Venue,60.168822,24.938897,832,0.9968721712142765,3.0,5.8,Apollo live club on Forumin vanhan elokuvateatterin tiloihin lokakuussa 2007 avattu ohjelmaravintola. Viikonloppuisin Apollo live club yhdistyy Forumin sisäpihalla olevan Apollo Street Barin kanssa suureksi yökerhoksi ja liveclubiksi.
Cafe Java,13035,Coffee Shop,60.16998,24.937262,678,0.9927421440579335,1.0,5.7,
Panimoravintola Bruuveri,13003,Bar,60.168632,24.931679,637,0.9989816371395319,2.0,5.6,"Panimoravintola Bruuveri on yksityinen, vuonna 2006 perustettu tunnelmallinen oluen nautiskelijoiden ja muiden herkkusuiden kohtauspaikka Helsingin sydämessä, Kampin ostoskeskuksessa. Olemme tunnettuja laadukkaista, valtavirrasta erottuvista talon omista oluista ja siidereistä. Tervetuloa!"
Casa Largo,13347,Tapas Restaurant,60.170482,24.93857,700,0.996815595499806,2.0,5.5,Casa Largo on moderni ja välitön espanjalainen ravintola. Täällä tapaksien nauttiminen on rentoa seurustelua ilman turhaa pönötystä ja keittiön loihtimat herkulliset maut paellasta crema catalanaan sekä monipuolinen viinilista saavat viihtymään vaikka koko illan.
Pub 99,13018,Pub,60.181918,24.926676,872,0.9955062718220613,3.0,5.5,
Burger King,13145,Fast Food Restaurant,60.167928,24.94055,967,0.9943990042674253,2.0,5.4,"Herkullinen ruoka on aina etusijalla. BURGER KING on vuonna 1954 perustettu, nyt maailman toiseksi suurin hampurilaisketju. Ravintolamme ovat tunnettuja korkealaatuisesta, maukkaasta ja edullisesta ruoasta."
Ravintola Eerikinkulma,13010,Dive Bar,60.165745,24.931695,944,0.9877958101642312,1.0,5.3,
Central Library Oodi (Keskustakirjasto Oodi),12080,Library,60.173705,24.938034,911,0.9997575326522695,,9.3,
Daddy Greens Pizzabar,13064,Pizzeria,60.184944,24.920506,988,0.9798024699340488,1.0,9.3,"Pizza from a customized, hand built, gas fired Neapolitan brick oven!"
Cafe Regatta,13034,Café,60.180197,24.911834,740,0.9963387430492694,1.0,9.3,"Tuhansien tarinoiden kahvila. Punainen tupa ja perunamaa Helsingin Töölössä, Sibeliuspuiston ja soutustadionin välissä, meren rannalla. Uunituoretta korvapuustia ja maalaisromanttista tunnelmaa tarjolla ympäri vuoden, tervetuloa!"
Cafetoria roastery,13034,Café,60.173352,24.923222,308,0.9910933660933661,1.0,9.2,
Sinisen huvilan kahvila,13034,Café,60.181315,24.937124,998,0.9762543644122591,2.0,9.1,"Oman leipurin paikanpäällä tekemät erilaiset leivonnaiset, kakut, piiraat ja pullat ovat meille ylpeydenaihe. Olemme pitäneet valikoimamme suomalaisena ja selkeänä."
Lie Mi,13379,Vietnamese Restaurant,60.181153,24.925351,584,0.9859126470968577,2.0,8.9,
Twisted Street Kitchen,13072,Asian Restaurant,60.17054,24.927776,690,0.9817745376955903,2.0,8.7,
Pinehill Terrace,13005,Beach Bar,60.18359,24.929044,909,0.9897921246605457,,8.6,
Ravintola KuuKuu,13003,Bar,60.175303,24.925023,169,0.9866804603646709,3.0,8.4,"Ravintola KuuKuu, Helsinki - Baari & keittiö Töölön sydämessä. Ravintola KuuKuu on kotimainen kortteliravintola Helsingissä, jossa tehdään hyvää ruokaa perinteisistä mauista modernilla keittotaidolla..."
Ravintola Laiska Karhu,13018,Pub,60.174413,24.91922,256,0.962724686408897,1.0,8.4,Viihtyisä kortteliravintola Töölön sydämessä jo vuodesta 1986. Laajat valikoimat erikoisoluita ja viskejä. Laiskassa Karhussa on päivän lehtien lisäksi paljon muuta luettavaa ja liigapelejä voit seurata Viasatin kanavilta.
La Torrefazione,13034,Café,60.170754,24.936207,967,0.9975187508082245,1.0,8.4,
Töölö Library (Töölön kirjasto),12080,Library,60.183343,24.9176,843,0.9905922669080564,,8.4,Töölön kirjasto on osa Helsingin kaupunginkirjastoa ja HelMet-kirjastoa.
Osteria dei Gusti,13065,Restaurant,60.173567,24.931654,583,0.9854357946463209,,8.3,"avintola Gusti kutsuu nauttimaan perinteikkäästä Välimeren tunnelmasta, herkullisesta ruoasta sekä asiantuntemuksella valituista viineistä."
Carelia,13027,Bistro,60.181167,24.927253,623,0.9922652916073968,3.0,8.3,"Ravintola Carelia - Uniikki brasserie vanhassa apteekkimiljöössä. Ravintola Carelia on uniikki ja brasserie vanhassa apteekkimiljöössä keskellä Helsinkiä, vastapäätä Kansallisoopperaa. Siellä loihdimme sinulle ja seurueellesi parhaista raaka-aineista ranskalaisen keittiön klassikkoja innovatiivis..."
Musiikkitalo,10037,Concert Hall,60.173516,24.934199,712,0.9988523212207423,,8.2,"Kaikille avoin konserttikeskus ja kohtauspaikka. Musiikkitalo on kaikille avoin konserttikeskus ja kohtauspaikka Helsingin keskustassa. 1704-paikkaisen, erityisesti akustiselle musiikille suunnitellun Konserttisalin lisäksi talossa on viisi pienempää salia, joilla kaikilla on erilainen, tarkoituk..."
Café Tin Tin Tango,13034,Café,60.178467,24.925234,306,0.9968317599896547,2.0,8.2,"Mannermainen kahvila-ravintola Helsingissä. Café Tin Tin Tango, tuttavallisemmin Tintti tai kotoisasti olohuone, kutsuu sinut heti aamulla pöytään nauttimaan runsaan aamiaisen. Päivän edetessä tarjolla on mm. leivonnaisia, toasteja ja salaatteja sekä lounasta..."
Elite,13336,Scandinavian Restaurant,60.1766,24.923104,67,0.9927178973231605,3.0,7.9,
Junk y Vegan,13377,Vegan and Vegetarian Restaurant,60.172207,24.9376,944,0.9744035303245829,2.0,7.8,
Vastarannan Kiiski,13006,Beer Bar,60.174113,24.921957,222,0.9794630156472262,3.0,7.7,"Vastarannan Kiiski on oluiden ystävien keidas ja seurusteluravintola. Valikoimassa on 12 eri hanaolutta, useita eri oluttyyppejä, sekä vaihtuvia tuotteita. Kymmenittäin siidereitä ja mahtava valikoima pullo-oluita eri puolilta maailmaa unohtamatta tietenkään muita juomia viineistä viskeihin."
Farang,13072,Asian Restaurant,60.170905,24.93275,812,0.9812491917755075,2.0,7.6,
Woolshed Bar & Kitchen,13003,Bar,60.173562,24.939111,964,0.9968802534592008,2.0,7.6,"Bar, Huge sunny terrace, Australian steaks, Premium Burgers, Craft beers, Craft ciders, Wine, Sparkling, Authentic unique experience, Live music, Open till late"
St. Urho's Pub,13006,Beer Bar,60.174081,24.931479,549,0.9950698305961464,2.0,7.6,"Urhollisesti hyvän oluen puolesta. St. Urho's Pub eli Urkki on konstailematon olutravintola, jonka perinteet ulottuvat jo yli neljän vuosikymmenen taakse. Oluenystävän keitaan listalla on yli 100 olutmerkkiä, joten ahkerimmallekin mallastieteilijälle riittää tutkittavaa pitkäksi aikaa..."
Meritalli,13003,Bar,60.178127,24.912324,600,0.954602030259925,2.0,7.6,
Ravintola Lehtovaara,13336,Scandinavian Restaurant,60.183605,24.915925,907,0.975236001551791,3.0,7.5,"Lehtovaara - suomalainen klassikkoravintola. Lehtovaara on yksi Helsingin tunnetuimmista klassikkoravintoloista ja on myös arvostettu suomalaisen ja kansainvälisen ruuan tarjoajana. Ravintolassa on miellyttävä helsinkiläinen ilmapiiri, makuhermoja hemmottelevat ruuat ja lämmin, asiakasta arvosta..."
Jaskan Grilli,13026,BBQ Joint,60.174074,24.931374,544,0.9754784688995215,1.0,7.5,
Storyville,10040,Jazz and Blues Venue,60.17385,24.931986,594,0.9901396611922928,,7.5,
Finnjävel,13336,Scandinavian Restaurant,60.171789,24.931786,706,0.9734094141988879,2.0,7.5,
Mamma Rosa,13236,Italian Restaurant,60.179436,24.923941,380,0.9848781197465408,2.0,7.4,"Mamma Rosa perustettiin vuonna 1981, ja se on vakiinnuttanut asemansa suosittuna ruokapaikkana. Mamma Rosan ruokalista perustuu kansainväliseen keittiöön, jossa pizzoja, pastoja ja joka päivä tuoretta kalaa sekä sesonkien mukaan vaihtuvat kauden menut."
Bar Bhangra,13003,Bar,60.174682,24.921828,160,0.9761008017586965,2.0,7.4,
Bierhaus München,13006,Beer Bar,60.173562,24.939111,965,0.9958053148842623,,7.3,
Teerenpeli Helsinki,13006,Beer Bar,60.170215,24.933477,903,0.9956275054959266,3.0,7.2,
Kahvila Marocco,13034,Café,60.174931,24.928299,350,0.9815805638174059,1.0,7.1,
Korjaamon Baari,13003,Bar,60.184335,24.920006,924,0.981928100349153,3.0,7.0,"Korjaamon Baari & Keittiö on mutkaton kortteliravintola kulttuurin keskellä. Meille voit tulla rennolle lounaalle, illalliselle, brunssille tai ihan vain lasilliselle. Pöytiä riittää myös luoville läppärityöläisille!"
Relove,13034,Café,60.178661,24.923304,288,0.977474783395836,,6.7,"Relovessa erilaiset second hand -aarteet vaihtavat kotia, uudet taiturit esittelevät osaamistaan pop up -cornerissa ja kahvilassa tarjoillaan sesongeittain vaihtuvia ihanuuksia."
Manala,13003,Bar,60.174074,24.931374,544,0.9932513254881676,2.0,6.7,"Pirullisen hyvää, piirun verran pitempään - Tervetuloa Manalaan!. Rento ruokaravintola ja baari Helsingin Etu-Töölössä, Eduskuntatalon ja Kansallismuseon välissä. Tarjolla herkullista rakkaudella valmistettua ruokaa, laadukas viini- ja olutvalikoima sekä pirun hyviä juomasekoituksia..."
Itsudemo,13276,Sushi Restaurant,60.17058,24.934274,898,0.988159511185827,2.0,6.7,"Tarjoamme joka päivä edullisen sushibuffetin niin lounaalla kuin illallisellakin. Buffetissa on tarjolla kattava valikoima erilaisia susheja sekä Teppanyaki grilli. Meiltä löytyy lisäksi À la carte -lista, ja ruoka on myös mahdollista ottaa mukaan."
Taivallahti,13065,Restaurant,60.175668,24.913288,505,0.9730133841975948,,6.6,
Ravintola Hook,13049,Diner,60.183386,24.925792,831,0.9885232122074228,1.0,6.5,"Kaupungin parhaat siivet, ribsit ja burgerit jo vuodesta 1997! Tule toteamaan, minkä vuoksi Hookin siipiä ja muita herkkuja kehutaan kaupungin parhaiksi! Tuoreet vastapaistetut kanansiivet herkullisen kastikkeen kera vievät kielen mennessään!"
Fazer Food & Co,13065,Restaurant,60.17376,24.93808,903,0.9928552954868745,,6.4,"Helsingin keskustan sydämessä, keskustakirjasto Oodissa sijaitseva Fazer Food & Co -ravintolamme tarjoaa perinteisiä suomalaisia makuja sesonginmukaisella twistillä. Tervetuloa viikon jokaisena päivänä!"
Aussie Bar,13018,Pub,60.170071,24.932861,884,0.9972520367257209,2.0,6.4,"Feel at home with familiar scenes from Australia, sit down to a refreshing cold beer from Oz with a mixed crowd of Aussies and Kiwis and soak up the tunes that you’ve grown to love."
Ravintola Zuhat,13064,Pizzeria,60.183582,24.91889,853,0.9873674511832407,1.0,6.3,
Kampin Pippuri,13032,"Cafe, Coffee, and Tea House",60.168773,24.928911,890,0.9829302987197724,2.0,6.3,
Bierhuis Rotterdam,13006,Beer Bar,60.168942,24.932431,969,0.999838355101513,2.0,5.9,
Ravintola Mestaritalli,13065,Restaurant,60.177981,24.912502,585,0.9671860856071383,,5.8,
Ravintola Factory,13065,Restaurant,60.168988,24.928988,870,0.9928957067114962,,5.7,
William K. Mannerheimintie,13006,Beer Bar,60.183517,24.923712,823,0.9835849605586447,2.0,5.7,
Panimoravintola Bruuveri,13003,Bar,60.168632,24.931679,975,0.9989816371395319,2.0,5.6,"Panimoravintola Bruuveri on yksityinen, vuonna 2006 perustettu tunnelmallinen oluen nautiskelijoiden ja muiden herkkusuiden kohtauspaikka Helsingin sydämessä, Kampin ostoskeskuksessa. Olemme tunnettuja laadukkaista, valtavirrasta erottuvista talon omista oluista ja siidereistä. Tervetuloa!"
Pub 99,13018,Pub,60.181918,24.926676,688,0.9955062718220613,3.0,5.5,
Picnic,13034,Café,60.183974,24.917621,914,0.9793498642182853,2.0,5.2,
Pub Ikkuna,13018,Pub,60.16988,24.933997,942,0.9959831242725979,2.0,5.1,"Pub Ikkuna on 85-paikkainen alkuillan starttipaikka. Pubimme hemmottelee asiakkaitaan hyvällä palvelulla, erittäin kohtuullisella hinnoittelulla sekä kolmella 50:n tuuman taulutelevisiolla, joista voi seurata kiinnostavimpia urheilutapahtumia."
Central Library Oodi (Keskustakirjasto Oodi),12080,Library,60.173705,24.938034,952,0.9997575326522695,,9.3,
Daddy Greens Pizzabar,13064,Pizzeria,60.184944,24.920506,693,0.9798024699340488,1.0,9.3,"Pizza from a customized, hand built, gas fired Neapolitan brick oven!"
Cafe Regatta,13034,Café,60.180197,24.911834,732,0.9963387430492694,1.0,9.3,"Tuhansien tarinoiden kahvila. Punainen tupa ja perunamaa Helsingin Töölössä, Sibeliuspuiston ja soutustadionin välissä, meren rannalla. Uunituoretta korvapuustia ja maalaisromanttista tunnelmaa tarjolla ympäri vuoden, tervetuloa!"
Cafetoria roastery,13034,Café,60.173352,24.923222,645,0.9910933660933661,1.0,9.2,
Sinisen huvilan kahvila,13034,Café,60.181315,24.937124,718,0.9762543644122591,2.0,9.1,"Oman leipurin paikanpäällä tekemät erilaiset leivonnaiset, kakut, piiraat ja pullat ovat meille ylpeydenaihe. Olemme pitäneet valikoimamme suomalaisena ja selkeänä."
Lie Mi,13379,Vietnamese Restaurant,60.181153,24.925351,229,0.9859126470968577,2.0,8.9,
Ravintola Ateljé Finne,13336,Scandinavian Restaurant,60.171045,24.92829,914,0.97332050950472,3.0,8.8,
Twisted Street Kitchen,13072,Asian Restaurant,60.17054,24.927776,965,0.9817745376955903,2.0,8.7,
Bar Favela,13003,Bar,60.172028,24.920544,821,0.9935503685503686,2.0,8.6,
Pinehill Terrace,13005,Beach Bar,60.18359,24.929044,549,0.9897921246605457,,8.6,
Cafe Taideterassi,13034,Café,60.181545,24.936617,702,0.9793256174835122,1.0,8.5,
Ravintola KuuKuu,13003,Bar,60.175303,24.925023,421,0.9866804603646709,3.0,8.4,"Ravintola KuuKuu, Helsinki - Baari & keittiö Töölön sydämessä. Ravintola KuuKuu on kotimainen kortteliravintola Helsingissä, jossa tehdään hyvää ruokaa perinteisistä mauista modernilla keittotaidolla..."
Ravintola Laiska Karhu,13018,Pub,60.174413,24.91922,608,0.962724686408897,1.0,8.4,Viihtyisä kortteliravintola Töölön sydämessä jo vuodesta 1986. Laajat valikoimat erikoisoluita ja viskejä. Laiskassa Karhussa on päivän lehtien lisäksi paljon muuta luettavaa ja liigapelejä voit seurata Viasatin kanavilta.
Töölö Library (Töölön kirjasto),12080,Library,60.183343,24.9176,615,0.9905922669080564,,8.4,Töölön kirjasto on osa Helsingin kaupunginkirjastoa ja HelMet-kirjastoa.
Osteria dei Gusti,13065,Restaurant,60.173567,24.931654,719,0.9854357946463209,,8.3,"avintola Gusti kutsuu nauttimaan perinteikkäästä Välimeren tunnelmasta, herkullisesta ruoasta sekä asiantuntemuksella valituista viineistä."
Carelia,13027,Bistro,60.181167,24.927253,263,0.9922652916073968,3.0,8.3,"Ravintola Carelia - Uniikki brasserie vanhassa apteekkimiljöössä. Ravintola Carelia on uniikki ja brasserie vanhassa apteekkimiljöössä keskellä Helsinkiä, vastapäätä Kansallisoopperaa. Siellä loihdimme sinulle ja seurueellesi parhaista raaka-aineista ranskalaisen keittiön klassikkoja innovatiivis..."
Musiikkitalo,10037,Concert Hall,60.173516,24.934199,805,0.9988523212207423,,8.2,"Kaikille avoin konserttikeskus ja kohtauspaikka. Musiikkitalo on kaikille avoin konserttikeskus ja kohtauspaikka Helsingin keskustassa. 1704-paikkaisen, erityisesti akustiselle musiikille suunnitellun Konserttisalin lisäksi talossa on viisi pienempää salia, joilla kaikilla on erilainen, tarkoituk..."
Café Tin Tin Tango,13034,Café,60.178467,24.925234,72,0.9968317599896547,2.0,8.2,"Mannermainen kahvila-ravintola Helsingissä. Café Tin Tin Tango, tuttavallisemmin Tintti tai kotoisasti olohuone, kutsuu sinut heti aamulla pöytään nauttimaan runsaan aamiaisen. Päivän edetessä tarjolla on mm. leivonnaisia, toasteja ja salaatteja sekä lounasta..."
Töölönlahden kierros,16019,Hiking Trail,60.18397,24.935923,814,0.9667334798913746,,8.2,
Fafa's Ooppera,13144,Falafel Restaurant,60.181443,24.925788,264,0.9194927583085478,1.0,8.0,
Elite,13336,Scandinavian Restaurant,60.1766,24.923104,294,0.9927178973231605,3.0,7.9,
Nepalilainen Ravintola Mountain,13194,Himalayan Restaurant,60.186294,24.916939,912,0.9754138109401267,2.0,7.8,"Ravintola Mountain on Nepalilainen Ravintola perustettiin vuonna 2000 Töölössä, Mannerheimintien tuntumassa. Ammattitaitoiset kokit loihtivat suussa sulavia aito ja alkuperäisiä nepalilaisia herkkuja."
Vastarannan Kiiski,13006,Beer Bar,60.174113,24.921957,577,0.9794630156472262,3.0,7.7,"Vastarannan Kiiski on oluiden ystävien keidas ja seurusteluravintola. Valikoimassa on 12 eri hanaolutta, useita eri oluttyyppejä, sekä vaihtuvia tuotteita. Kymmenittäin siidereitä ja mahtava valikoima pullo-oluita eri puolilta maailmaa unohtamatta tietenkään muita juomia viineistä viskeihin."
Terrace,13007,Beer Garden,60.173896,24.93272,721,0.9334103840682788,1.0,7.7,
Woolshed Bar & Kitchen,13003,Bar,60.173562,24.939111,997,0.9968802534592008,2.0,7.6,"Bar, Huge sunny terrace, Australian steaks, Premium Burgers, Craft beers, Craft ciders, Wine, Sparkling, Authentic unique experience, Live music, Open till late"
St. Urho's Pub,13006,Beer Bar,60.174081,24.931479,665,0.9950698305961464,2.0,7.6,"Urhollisesti hyvän oluen puolesta. St. Urho's Pub eli Urkki on konstailematon olutravintola, jonka perinteet ulottuvat jo yli neljän vuosikymmenen taakse. Oluenystävän keitaan listalla on yli 100 olutmerkkiä, joten ahkerimmallekin mallastieteilijälle riittää tutkittavaa pitkäksi aikaa..."
Meritalli,13003,Bar,60.178127,24.912324,703,0.954602030259925,2.0,7.6,
Ravintola Lehtovaara,13336,Scandinavian Restaurant,60.183605,24.915925,704,0.975236001551791,3.0,7.5,"Lehtovaara - suomalainen klassikkoravintola. Lehtovaara on yksi Helsingin tunnetuimmista klassikkoravintoloista ja on myös arvostettu suomalaisen ja kansainvälisen ruuan tarjoajana. Ravintolassa on miellyttävä helsinkiläinen ilmapiiri, makuhermoja hemmottelevat ruuat ja lämmin, asiakasta arvosta..."
Jaskan Grilli,13026,BBQ Joint,60.174074,24.931374,663,0.9754784688995215,1.0,7.5,
Storyville,10040,Jazz and Blues Venue,60.17385,24.931986,713,0.9901396611922928,,7.5,
